error,num_edges
66803.56173333334,9
66812.9946,5
66822.42746666668,8
66831.86033333334,7
66841.2932,9
66850.72606666667,10
66860.15893333334,6
66869.59180000001,6
66879.02466666668,8
66888.45753333333,12
66897.8904,10
66907.32326666667,12
66916.75613333334,14
66926.189,14
66935.62186666667,13
66945.05473333334,9
66954.48760000001,7
66963.92046666668,14
66973.35333333333,8
66982.7862,11
66992.21906666667,11
67001.65193333334,11
67011.08480000001,9
67020.51766666667,13
67029.95053333334,16
67039.3834,14
67048.81626666668,18
67058.24913333335,9
67067.682,12
67077.11486666667,9
67086.54773333334,13
67095.98060000001,13
67105.41346666667,14
67114.84633333333,12
67124.2792,11
67133.71206666667,15
67143.14493333334,18
67152.5778,14
67162.01066666667,14
67171.44353333334,13
67180.87640000001,17
67190.30926666668,14
67199.74213333333,21
67209.175,15
67218.60786666667,11
67228.04073333334,8
67237.47360000001,14
67246.90646666667,17
67256.33933333334,15
67265.7722,9
67275.20506666668,11
67284.63793333333,2
67294.0708,6
67303.50366666667,10
67312.93653333334,12
67322.36940000001,7
67331.80226666667,6
67341.23513333334,3
67350.668,3
67360.10086666667,5
67369.53373333334,2
67378.9666,4
67388.39946666667,3
67397.83233333334,5
67407.26520000001,4
67416.69806666668,8
67426.13093333333,6
67435.5638,4
67444.99666666667,6
67454.42953333334,5
67463.8624,7
67473.29526666667,3
67482.72813333334,6
67492.16100000001,2
67501.59386666668,5
67511.02673333333,6
67520.4596,4
67529.89246666667,3
67539.32533333334,6
67548.75820000001,1
67558.19106666667,2
67567.62393333334,6
67577.0568,8
67586.48966666668,3
67595.92253333335,6
67605.3554,1
67614.78826666667,4
67624.22113333334,9
67633.65400000001,5
67643.08686666666,1
67652.51973333333,5
67661.9526,3
67671.38546666667,6
67680.81833333334,2
67690.2512,7
67699.68406666667,1
67709.11693333334,4
67718.54980000001,4
67727.98266666668,5
67737.41553333333,6
67746.8484,4
67756.28126666667,5
67765.71413333334,6
67775.14700000001,3
67784.57986666667,12
67794.01273333334,6
67803.4456,2
67812.87846666668,6
67822.31133333335,6
67831.7442,8
67841.17706666667,7
67850.60993333334,3
67860.04280000001,4
67869.47566666667,4
67878.90853333334,4
67888.3414,6
67897.77426666667,4
67907.20713333334,3
67916.64,6
67926.07286666667,4
67935.50573333334,5
67944.93860000001,7
67954.37146666668,5
67963.80433333333,11
67973.2372,7
67982.67006666667,3
67992.10293333334,6
68001.53580000001,3
68010.96866666667,2
68020.40153333334,8
68029.8344,5
68039.26726666668,3
68048.70013333333,8
68058.133,8
68067.56586666667,4
68076.99873333334,5
68086.43160000001,2
68095.86446666667,9
68105.29733333334,4
68114.7302,4
68124.16306666668,2
68133.59593333334,2
68143.0288,6
68152.46166666667,10
68161.89453333334,6
68171.32740000001,4
68180.76026666668,5
68190.19313333333,7
68199.626,5
68209.05886666667,6
68218.49173333334,5
68227.9246,11
68237.35746666667,9
68246.79033333334,5
68256.22320000001,5
68265.65606666668,5
68275.08893333333,1
68284.5218,8
68293.95466666667,4
68303.38753333334,7
68312.82040000001,11
68322.25326666667,7
68331.68613333334,11
68341.119,7
68350.55186666668,6
68359.98473333335,6
68369.4176,8
68378.85046666667,2
68388.28333333334,8
68397.71620000001,4
68407.14906666667,4
68416.58193333333,7
68426.0148,4
68435.44766666667,11
68444.88053333334,5
68454.3134,10
68463.74626666667,6
68473.17913333334,5
68482.61200000001,7
68492.04486666668,14
68501.47773333333,9
68510.9106,8
68520.34346666667,6
68529.77633333334,9
68539.20920000001,6
68548.64206666667,8
68558.07493333334,3
68567.5078,3
68576.94066666668,10
68586.37353333333,6
68595.8064,8
68605.23926666667,9
68614.67213333334,6
68624.10500000001,8
68633.53786666667,8
68642.97073333334,9
68652.4036,5
68661.83646666667,7
68671.26933333334,7
68680.7022,4
68690.13506666667,7
68699.56793333334,9
68709.00080000001,10
68718.43366666668,8
68727.86653333333,7
68737.2994,5
68746.73226666667,6
68756.16513333334,8
68765.598,12
68775.03086666667,4
68784.46373333334,9
68793.89660000001,7
68803.32946666668,7
68812.76233333333,5
68822.1952,9
68831.62806666667,14
68841.06093333334,10
68850.49380000001,9
68859.92666666667,7
68869.35953333334,6
68878.7924,13
68888.22526666668,12
68897.65813333335,8
68907.091,6
68916.52386666667,13
68925.95673333334,11
68935.38960000001,9
68944.82246666668,10
68954.25533333333,7
68963.6882,12
68973.12106666667,6
68982.55393333334,10
68991.9868,7
69001.41966666667,4
69010.85253333334,14
69020.28540000001,11
69029.71826666668,18
69039.15113333333,8
69048.584,10
69058.01686666667,7
69067.44973333334,7
69076.88260000001,10
69086.31546666667,9
69095.74833333334,7
69105.1812,3
69114.61406666668,12
69124.04693333335,7
69133.4798,7
69142.91266666667,7
69152.34553333334,17
69161.77840000001,8
69171.21126666667,13
69180.64413333334,12
69190.077,8
69199.50986666667,9
69208.94273333334,12
69218.3756,15
69227.80846666667,12
69237.24133333334,12
69246.67420000001,18
69256.10706666668,16
69265.53993333333,7
69274.9728,16
69284.40566666667,13
69293.83853333334,18
69303.27140000001,12
69312.70426666667,14
69322.13713333334,9
69331.57,10
69341.00286666668,8
69350.43573333333,7
69359.8686,3
69369.30146666667,6
69378.73433333334,3
69388.16720000001,8
69397.60006666667,9
69407.03293333334,3
69416.4658,3
69425.89866666668,3
69435.33153333334,3
69444.7644,2
69454.19726666667,5
69463.63013333334,2
69473.06300000001,4
69482.49586666668,6
69491.92873333333,5
69501.3616,1
69510.79446666667,7
69520.22733333334,3
69529.6602,8
69539.09306666667,1
69548.52593333334,2
69557.95880000001,3
69567.39166666668,4
69576.82453333333,3
69586.2574,0
69595.69026666667,4
69605.12313333334,4
69614.55600000001,4
69623.98886666667,5
69633.42173333334,2
69642.8546,2
69652.28746666668,4
69661.72033333335,7
69671.1532,2
69680.58606666667,3
69690.01893333334,4
69699.45180000001,1
69708.88466666666,5
69718.31753333333,0
69727.7504,4
69737.18326666667,5
69746.61613333334,3
69756.049,2
69765.48186666667,5
69774.91473333334,6
69784.34760000001,6
69793.78046666668,1
69803.21333333333,6
69812.6462,2
69822.07906666667,5
69831.51193333334,7
69840.94480000001,6
69850.37766666667,4
69859.81053333334,4
69869.2434,5
69878.67626666668,8
69888.10913333333,6
69897.542,2
69906.97486666667,5
69916.40773333334,3
69925.84060000001,2
69935.27346666667,3
69944.70633333334,3
69954.1392,2
69963.57206666667,5
69973.00493333334,1
69982.4378,2
69991.87066666667,6
70001.30353333334,4
70010.73640000001,4
70020.16926666668,3
70029.60213333333,4
70039.035,6
70048.46786666667,6
70057.90073333334,5
70067.33360000001,5
70076.76646666667,3
70086.19933333334,6
70095.63220000001,1
70105.06506666668,8
70114.49793333333,4
70123.9308,5
70133.36366666667,3
70142.79653333334,2
70152.22940000001,8
70161.66226666667,4
70171.09513333334,5
70180.528,2
70189.96086666668,3
70199.39373333335,2
70208.8266,7
70218.25946666667,1
70227.69233333334,6
70237.12520000001,8
70246.55806666668,5
70255.99093333333,10
70265.4238,3
70274.85666666667,5
70284.28953333334,1
70293.7224,2
70303.15526666667,7
70312.58813333334,5
70322.02100000001,4
70331.45386666668,7
70340.88673333333,5
70350.3196,7
70359.75246666667,7
70369.18533333334,7
70378.61820000001,4
70388.05106666667,2
70397.48393333334,4
70406.9168,7
70416.34966666668,5
70425.78253333335,5
70435.2154,8
70444.64826666667,6
70454.08113333334,8
70463.51400000001,5
70472.94686666667,5
70482.37973333334,5
70491.8126,6
70501.24546666667,5
70510.67833333334,4
70520.1112,11
70529.54406666667,11
70538.97693333334,6
70548.40980000001,5
70557.84266666668,4
70567.27553333333,3
70576.7084,7
70586.14126666667,4
70595.57413333334,4
70605.00700000001,2
70614.43986666667,4
70623.87273333334,8
70633.3056,8
70642.73846666668,9
70652.17133333333,7
70661.6042,9
70671.03706666667,13
70680.46993333334,3
70689.90280000001,3
70699.33566666667,5
70708.76853333334,5
70718.2014,7
70727.63426666668,9
70737.06713333334,4
70746.5,5
70755.93286666667,6
70765.36573333334,4
70774.79860000001,10
70784.23146666668,5
70793.66433333333,6
70803.0972,11
70812.53006666667,9
70821.96293333334,9
70831.3958,7
70840.82866666667,10
70850.26153333334,9
70859.69440000001,12
70869.12726666668,9
70878.56013333333,6
70887.993,8
70897.42586666667,10
70906.85873333334,5
70916.29160000001,7
70925.72446666667,7
70935.15733333334,8
70944.5902,9
70954.02306666668,5
70963.45593333335,7
70972.8888,10
70982.32166666667,6
70991.75453333334,8
71001.18740000001,8
71010.62026666666,6
71020.05313333333,5
71029.486,10
71038.91886666667,4
71048.35173333334,8
71057.7846,6
71067.21746666667,12
71076.65033333334,9
71086.08320000001,7
71095.51606666668,8
71104.94893333333,8
71114.3818,8
71123.81466666667,8
71133.24753333334,8
71142.68040000001,10
71152.11326666667,8
71161.54613333334,4
71170.979,9
71180.41186666668,13
71189.84473333335,8
71199.2776,11
71208.71046666667,3
71218.14333333334,6
71227.57620000001,10
71237.00906666667,4
71246.44193333334,6
71255.8748,6
71265.30766666667,7
71274.74053333334,12
71284.1734,5
71293.60626666667,6
71303.03913333334,5
71312.47200000001,9
71321.90486666668,11
71331.33773333333,4
71340.7706,11
71350.20346666667,15
71359.63633333334,8
71369.06920000001,10
71378.50206666667,13
71387.93493333334,18
71397.3678,2
71406.80066666668,10
71416.23353333333,9
71425.6664,10
71435.09926666667,11
71444.53213333334,11
71453.96500000001,16
71463.39786666667,16
71472.83073333334,9
71482.2636,3
71491.69646666668,11
71501.12933333335,9
71510.5622,11
71519.99506666667,4
71529.42793333334,1
71538.86080000001,4
71548.29366666668,5
71557.72653333333,4
71567.1594,2
71576.59226666667,3
71586.02513333334,1
71595.458,4
71604.89086666667,2
71614.32373333334,5
71623.75660000001,3
71633.18946666668,1
71642.62233333333,1
71652.0552,0
71661.48806666667,3
71670.92093333334,3
71680.35380000001,6
71689.78666666667,3
71699.21953333334,2
71708.6524,2
71718.08526666668,3
71727.51813333335,4
71736.951,0
71746.38386666667,7
71755.81673333334,4
71765.24960000001,2
71774.68246666667,4
71784.11533333334,2
71793.5482,2
71802.98106666667,6
71812.41393333334,6
71821.8468,2
71831.27966666667,4
71840.71253333334,2
71850.14540000001,2
71859.57826666668,1
71869.01113333333,4
71878.444,3
71887.87686666667,2
71897.30973333334,4
71906.74260000001,6
71916.17546666667,6
71925.60833333334,2
71935.0412,5
71944.47406666668,6
71953.90693333333,7
71963.3398,8
71972.77266666667,8
71982.20553333334,2
71991.63840000001,6
72001.07126666667,4
72010.50413333334,3
72019.937,2
72029.36986666668,5
72038.80273333334,5
72048.2356,1
72057.66846666667,5
72067.10133333334,2
72076.53420000001,2
72085.96706666668,4
72095.39993333333,3
72104.8328,3
72114.26566666667,2
72123.69853333334,5
72133.1314,4
72142.56426666667,4
72151.99713333334,0
72161.43000000001,1
72170.86286666668,4
72180.29573333333,3
72189.7286,1
72199.16146666667,3
72208.59433333334,3
72218.02720000001,2
72227.46006666667,8
72236.89293333334,7
72246.3258,1
72255.75866666668,3
72265.19153333335,6
72274.6244,4
72284.05726666667,4
72293.49013333334,4
72302.92300000001,1
72312.35586666668,4
72321.78873333333,5
72331.2216,5
72340.65446666667,2
72350.08733333334,4
72359.5202,10
72368.95306666667,10
72378.38593333334,4
72387.81880000001,2
72397.25166666668,5
72406.68453333333,2
72416.1174,4
72425.55026666667,5
72434.98313333334,6
72444.41600000001,1
72453.84886666667,7
72463.28173333334,6
72472.7146,3
72482.14746666668,5
72491.58033333335,4
72501.0132,4
72510.44606666667,10
72519.87893333334,3
72529.31180000001,8
72538.74466666667,8
72548.17753333334,5
72557.6104,4
72567.04326666667,0
72576.47613333334,12
72585.909,6
72595.34186666667,4
72604.77473333334,3
72614.20760000001,5
72623.64046666668,8
72633.07333333333,8
72642.5062,4
72651.93906666667,9
72661.37193333334,7
72670.80480000001,4
72680.23766666667,10
72689.67053333334,9
72699.1034,1
72708.53626666668,9
72717.96913333333,8
72727.402,5
72736.83486666667,3
72746.26773333334,4
72755.70060000001,8
72765.13346666667,5
72774.56633333334,7
72783.9992,5
72793.43206666668,6
72802.86493333335,3
72812.2978,9
72821.73066666667,9
72831.16353333334,6
72840.59640000001,4
72850.02926666668,2
72859.46213333333,8
72868.895,7
72878.32786666667,5
72887.76073333334,11
72897.1936,9
72906.62646666667,2
72916.05933333334,8
72925.49220000001,3
72934.92506666668,5
72944.35793333333,3
72953.7908,8
72963.22366666667,4
72972.65653333334,7
72982.08940000001,3
72991.52226666667,7
73000.95513333334,5
73010.388,5
73019.82086666668,6
73029.25373333335,1
73038.6866,7
73048.11946666667,3
73057.55233333334,7
73066.98520000001,7
73076.41806666667,7
73085.85093333333,3
73095.2838,4
73104.71666666667,7
73114.14953333334,6
73123.5824,8
73133.01526666667,5
73142.44813333334,4
73151.88100000001,6
73161.31386666668,4
73170.74673333333,6
73180.1796,6
73189.61246666667,6
73199.04533333334,5
73208.47820000001,10
73217.91106666667,5
73227.34393333334,6
73236.7768,8
73246.20966666668,10
73255.64253333333,7
73265.0754,4
73274.50826666667,7
73283.94113333334,16
73293.37400000001,4
73302.80686666667,12
73312.23973333334,7
73321.6726,11
73331.10546666668,8
73340.53833333334,9
73349.9712,5
73359.40406666667,10
73368.83693333334,3
73378.26980000001,5
73387.70266666668,3
73397.13553333333,6
73406.5684,9
73416.00126666667,12
73425.43413333334,12
73434.86700000001,10
73444.29986666667,11
73453.73273333334,10
73463.16560000001,5
73472.59846666668,14
73482.03133333333,10
73491.4642,6
73500.89706666667,11
73510.32993333334,6
73519.76280000001,9
73529.19566666667,9
73538.62853333334,5
73548.0614,10
73557.49426666668,12
73566.92713333335,8
73576.36,6
73585.79286666667,7
73595.22573333334,5
73604.65860000001,2
73614.09146666668,7
73623.52433333333,7
73632.9572,5
73642.39006666667,13
73651.82293333334,9
73661.2558,9
73670.68866666667,8
73680.12153333334,8
73689.55440000001,7
73698.98726666668,5
73708.42013333333,5
73717.853,6
73727.28586666667,8
73736.71873333334,6
73746.15160000001,4
73755.58446666667,2
73765.01733333334,3
73774.4502,3
73783.88306666668,8
73793.31593333335,6
73802.7488,4
73812.18166666667,1
73821.61453333334,2
73831.04740000001,1
73840.48026666667,1
73849.91313333334,0
73859.346,2
73868.77886666667,4
73878.21173333334,4
73887.6446,7
73897.07746666667,2
73906.51033333334,1
73915.94320000001,3
73925.37606666668,5
73934.80893333333,2
73944.2418,1
73953.67466666667,3
73963.10753333334,2
73972.54040000001,5
73981.97326666667,3
73991.40613333334,3
74000.839,2
74010.27186666668,2
74019.70473333333,3
74029.1376,3
74038.57046666667,0
74048.00333333334,2
74057.43620000001,1
74066.86906666667,1
74076.30193333334,3
74085.7348,1
74095.16766666668,5
74104.60053333335,4
74114.0334,4
74123.46626666667,1
74132.89913333334,4
74142.33200000001,2
74151.76486666668,4
74161.19773333333,3
74170.6306,6
74180.06346666667,1
74189.49633333334,2
74198.9292,4
74208.36206666667,5
74217.79493333334,3
74227.22780000001,5
74236.66066666668,3
74246.09353333333,3
74255.5264,2
74264.95926666667,2
74274.39213333334,3
74283.82500000001,2
74293.25786666667,4
74302.69073333334,1
74312.1236,2
74321.55646666668,3
74330.98933333335,7
74340.4222,8
74349.85506666667,6
74359.28793333334,4
74368.72080000001,5
74378.15366666667,2
74387.58653333333,6
74397.0194,4
74406.45226666667,2
74415.88513333334,6
74425.318,4
74434.75086666667,3
74444.18373333334,3
74453.61660000001,8
74463.04946666668,3
74472.48233333333,5
74481.9152,4
74491.34806666667,5
74500.78093333334,3
74510.21380000001,1
74519.64666666667,5
74529.07953333334,2
74538.5124,3
74547.94526666668,4
74557.37813333335,3
74566.811,1
74576.24386666667,2
74585.67673333334,2
74595.10960000001,3
74604.54246666667,4
74613.97533333334,7
74623.4082,6
74632.84106666668,5
74642.27393333334,5
74651.7068,5
74661.13966666667,2
74670.57253333334,2
74680.00540000001,7
74689.43826666668,5
74698.87113333333,3
74708.304,3
74717.73686666667,1
74727.16973333334,4
74736.60260000001,3
74746.03546666667,3
74755.46833333334,2
74764.90120000001,5
74774.33406666668,3
74783.76693333333,3
74793.1998,7
74802.63266666667,5
74812.06553333334,4
74821.49840000001,5
74830.93126666667,7
74840.36413333334,4
74849.797,9
74859.22986666668,1
74868.66273333335,9
74878.0956,1
74887.52846666667,4
74896.96133333334,5
74906.39420000001,4
74915.82706666668,4
74925.25993333333,4
74934.6928,3
74944.12566666667,5
74953.55853333334,4
74962.9914,5
74972.42426666667,2
74981.85713333334,4
74991.29000000001,4
75000.72286666668,2
75010.15573333333,3
75019.5886,5
75029.02146666667,4
75038.45433333334,1
75047.88720000001,6
75057.32006666667,5
75066.75293333334,11
75076.1858,4
75085.61866666668,5
75095.05153333335,3
75104.4844,6
75113.91726666667,6
75123.35013333334,6
75132.78300000001,4
75142.21586666667,4
75151.64873333334,8
75161.0816,3
75170.51446666667,6
75179.94733333334,5
75189.3802,5
75198.81306666667,1
75208.24593333334,6
75217.67880000001,4
75227.11166666668,6
75236.54453333333,5
75245.9774,3
75255.41026666667,3
75264.84313333334,8
75274.27600000001,2
75283.70886666667,6
75293.14173333334,2
75302.5746,8
75312.00746666668,7
75321.44033333333,4
75330.8732,7
75340.30606666667,6
75349.73893333334,6
75359.17180000001,5
75368.60466666667,5
75378.03753333334,5
75387.4704,6
75396.90326666668,5
75406.33613333335,7
75415.769,6
75425.20186666667,6
75434.63473333334,7
75444.06760000001,5
75453.50046666668,5
75462.93333333333,4
75472.3662,3
75481.79906666667,6
75491.23193333334,8
75500.6648,2
75510.09766666667,6
75519.53053333334,7
75528.96340000001,10
75538.39626666668,6
75547.82913333333,6
75557.262,8
75566.69486666667,9
75576.12773333334,1
75585.56060000001,5
75594.99346666667,6
75604.42633333334,3
75613.8592,5
75623.29206666668,11
75632.72493333335,5
75642.1578,7
75651.59066666667,6
75661.02353333334,10
75670.45640000001,10
75679.88926666668,6
75689.32213333333,3
75698.755,5
75708.18786666667,3
75717.62073333334,5
75727.0536,7
75736.48646666667,9
75745.91933333334,7
75755.35220000001,11
75764.78506666668,6
75774.21793333333,11
75783.6508,13
75793.08366666667,5
75802.51653333334,9
75811.94940000001,9
75821.38226666667,6
75830.81513333334,10
75840.248,8
75849.68086666668,10
75859.11373333335,9
75868.5466,8
75877.97946666667,6
75887.41233333334,12
75896.84520000001,12
75906.27806666667,3
75915.71093333334,5
75925.1438,15
75934.57666666668,5
75944.00953333334,3
75953.4424,2
75962.87526666667,7
75972.30813333334,6
75981.74100000001,2
75991.17386666668,3
76000.60673333333,1
76010.0396,2
76019.47246666667,5
76028.90533333334,4
76038.33820000001,0
76047.77106666667,4
76057.20393333334,5
76066.63680000001,1
76076.06966666668,3
76085.50253333333,2
76094.9354,6
76104.36826666667,4
76113.80113333334,6
76123.23400000001,3
76132.66686666667,1
76142.09973333334,4
76151.5326,4
76160.96546666668,2
76170.39833333335,3
76179.8312,2
76189.26406666667,1
76198.69693333334,4
76208.12980000001,5
76217.56266666668,1
76226.99553333333,2
76236.4284,0
76245.86126666667,2
76255.29413333334,2
76264.727,2
76274.15986666667,3
76283.59273333334,3
76293.02560000001,0
76302.45846666668,1
76311.89133333333,3
76321.3242,2
76330.75706666667,4
76340.18993333334,5
76349.62280000001,4
76359.05566666667,1
76368.48853333334,2
76377.9214,2
76387.35426666668,0
76396.78713333335,3
76406.22,1
76415.65286666667,3
76425.08573333334,4
76434.51860000001,1
76443.95146666667,4
76453.38433333334,3
76462.8172,4
76472.25006666667,9
76481.68293333334,0
76491.1158,2
76500.54866666667,1
76509.98153333334,4
76519.41440000001,4
76528.84726666668,3
76538.28013333333,3
76547.713,6
76557.14586666667,3
76566.57873333334,0
76576.01160000001,2
76585.44446666667,4
76594.87733333334,0
76604.3102,3
76613.74306666668,2
76623.17593333333,0
76632.6088,4
76642.04166666667,2
76651.47453333334,4
76660.90740000001,6
76670.34026666667,2
76679.77313333334,6
76689.206,4
76698.63886666668,3
76708.07173333335,1
76717.5046,1
76726.93746666667,1
76736.37033333334,3
76745.80320000001,4
76755.23606666668,1
76764.66893333333,2
76774.1018,3
76783.53466666667,7
76792.96753333334,3
76802.40040000001,3
76811.83326666667,5
76821.26613333334,2
76830.69900000001,5
76840.13186666668,2
76849.56473333333,3
76858.9976,6
76868.43046666667,2
76877.86333333334,6
76887.29620000001,3
76896.72906666667,4
76906.16193333334,2
76915.5948,7
76925.02766666668,2
76934.46053333335,3
76943.8934,4
76953.32626666667,2
76962.75913333334,3
76972.19200000001,5
76981.62486666668,3
76991.05773333333,7
77000.4906,6
77009.92346666667,3
77019.35633333334,2
77028.7892,3
77038.22206666667,4
77047.65493333334,7
77057.08780000001,7
77066.52066666668,4
77075.95353333333,9
77085.3864,4
77094.81926666667,1
77104.25213333334,3
77113.68500000001,6
77123.11786666667,3
77132.55073333334,4
77141.9836,2
77151.41646666668,2
77160.84933333335,5
77170.2822,3
77179.71506666667,5
77189.14793333334,4
77198.58080000001,4
77208.01366666667,2
77217.44653333334,5
77226.8794,3
77236.31226666667,4
77245.74513333334,2
77255.178,6
77264.61086666667,4
77274.04373333334,4
77283.47660000001,6
77292.90946666668,6
77302.34233333333,5
77311.7752,4
77321.20806666667,5
77330.64093333334,1
77340.07380000001,0
77349.50666666667,5
77358.93953333334,4
77368.37240000001,5
77377.80526666668,3
77387.23813333333,3
77396.671,10
77406.10386666667,3
77415.53673333334,3
77424.96960000001,2
77434.40246666667,9
77443.83533333334,2
77453.2682,3
77462.70106666668,8
77472.13393333335,2
77481.5668,6
77490.99966666667,6
77500.43253333334,3
77509.86540000001,6
77519.29826666668,1
77528.73113333333,10
77538.164,2
77547.59686666667,4
77557.02973333334,1
77566.4626,9
77575.89546666667,9
77585.32833333334,4
77594.76120000001,6
77604.19406666668,7
77613.62693333333,6
77623.0598,4
77632.49266666667,5
77641.92553333334,4
77651.35840000001,5
77660.79126666667,9
77670.22413333334,5
77679.657,5
77689.08986666668,4
77698.52273333335,6
77707.9556,6
77717.38846666667,4
77726.82133333334,8
77736.25420000001,6
77745.68706666667,3
77755.11993333334,2
77764.5528,7
77773.98566666667,9
77783.41853333334,4
77792.8514,6
77802.28426666667,5
77811.71713333334,3
77821.15000000001,7
77830.58286666668,4
77840.01573333333,8
77849.4486,10
77858.88146666667,5
77868.31433333334,7
77877.74720000001,8
77887.18006666667,4
77896.61293333334,5
77906.0458,12
77915.47866666668,5
77924.91153333335,7
77934.3444,4
77943.77726666667,5
77953.21013333334,3
77962.64300000001,9
77972.07586666667,7
77981.50873333334,7
77990.9416,5
78000.37446666668,9
78009.80733333335,8
78019.2402,5
78028.67306666667,10
78038.10593333334,7
78047.53880000001,4
78056.97166666668,11
78066.40453333333,5
78075.8374,6
78085.27026666667,7
78094.70313333334,3
78104.13600000001,3
78113.56886666667,8
78123.00173333334,7
78132.43460000001,12
78141.86746666668,6
78151.30033333333,14
78160.7332,4
78170.16606666667,10
78179.59893333334,7
78189.03180000001,5
78198.46466666667,3
78207.89753333334,8
78217.3304,3
78226.76326666668,12
78236.19613333335,6
78245.629,7
78255.06186666667,6
78264.49473333334,10
78273.92760000001,10
78283.36046666668,6
78292.79333333333,3
78302.2262,5
78311.65906666667,2
78321.09193333334,1
78330.5248,5
78339.95766666667,1
78349.39053333334,3
78358.82340000001,3
78368.25626666668,4
78377.68913333333,3
78387.122,6
78396.55486666667,6
78405.98773333334,5
78415.42060000001,1
78424.85346666667,2
78434.28633333334,1
78443.7192,2
78453.15206666668,2
78462.58493333335,6
78472.0178,0
78481.45066666667,0
78490.88353333334,4
78500.31640000001,0
78509.74926666667,2
78519.18213333334,2
78528.615,5
78538.04786666667,7
78547.48073333334,2
78556.9136,2
78566.34646666667,3
78575.77933333334,1
78585.21220000001,3
78594.64506666668,1
78604.07793333333,2
78613.5108,2
78622.94366666667,2
78632.37653333334,1
78641.80940000001,2
78651.24226666667,5
78660.67513333334,3
78670.10800000001,2
78679.54086666668,3
78688.97373333333,2
78698.4066,4
78707.83946666667,1
78717.27233333334,3
78726.70520000001,2
78736.13806666667,2
78745.57093333334,6
78755.0038,1
78764.43666666668,1
78773.86953333335,9
78783.3024,3
78792.73526666667,10
78802.16813333334,1
78811.60100000001,5
78821.03386666668,1
78830.46673333333,4
78839.8996,1
78849.33246666667,3
78858.76533333334,9
78868.1982,2
78877.63106666667,3
78887.06393333334,4
78896.49680000001,3
78905.92966666668,5
78915.36253333333,7
78924.7954,2
78934.22826666667,2
78943.66113333334,7
78953.09400000001,1
78962.52686666667,3
78971.95973333334,8
78981.3926,3
78990.82546666668,4
79000.25833333335,3
79009.6912,2
79019.12406666667,4
79028.55693333334,4
79037.98980000001,2
79047.42266666668,5
79056.85553333334,8
79066.2884,1
79075.72126666667,3
79085.15413333334,6
79094.587,6
79104.01986666667,1
79113.45273333334,1
79122.88560000001,3
79132.31846666668,4
79141.75133333333,5
79151.1842,3
79160.61706666667,4
79170.04993333334,2
79179.48280000001,4
79188.91566666667,2
79198.34853333334,4
79207.7814,5
79217.21426666668,0
79226.64713333335,5
79236.08,2
79245.51286666667,4
79254.94573333334,4
79264.37860000001,1
79273.81146666667,3
79283.24433333334,4
79292.6772,0
79302.11006666668,1
79311.54293333334,3
79320.9758,2
79330.40866666667,1
79339.84153333334,3
79349.27440000001,3
79358.70726666668,3
79368.14013333333,4
79377.573,3
79387.00586666667,2
79396.43873333334,3
79405.87160000001,2
79415.30446666667,3
79424.73733333334,4
79434.17020000001,4
79443.60306666668,0
79453.03593333333,12
79462.4688,4
79471.90166666667,3
79481.33453333334,3
79490.76740000001,1
79500.20026666667,5
79509.63313333334,6
79519.066,5
79528.49886666668,0
79537.93173333335,3
79547.3646,4
79556.79746666667,4
79566.23033333334,1
79575.66320000001,2
79585.09606666668,5
79594.52893333333,2
79603.9618,7
79613.39466666667,6
79622.82753333334,2
79632.2604,6
79641.69326666667,3
79651.12613333334,7
79660.55900000001,8
79669.99186666668,1
79679.42473333333,3
79688.8576,5
79698.29046666667,2
79707.72333333334,6
79717.15620000001,2
79726.58906666667,8
79736.02193333334,3
79745.4548,7
79754.88766666668,3
79764.32053333335,1
79773.7534,6
79783.18626666667,2
79792.61913333334,6
79802.05200000001,7
79811.48486666667,4
79820.91773333334,5
79830.3506,4
79839.78346666667,5
79849.21633333334,7
79858.6492,5
79868.08206666667,7
79877.51493333334,7
79886.94780000001,3
79896.38066666668,4
79905.81353333333,3
79915.2464,5
79924.67926666667,4
79934.11213333334,8
79943.54500000001,7
79952.97786666667,8
79962.41073333334,6
79971.84360000001,4
79981.27646666668,2
79990.70933333333,4
80000.1422,5
80009.57506666667,6
80019.00793333334,3
80028.44080000001,4
80037.87366666667,7
80047.30653333334,6
80056.7394,5
80066.17226666668,7
80075.60513333335,9
80085.038,6
80094.47086666667,8
80103.90373333334,8
80113.33660000001,7
80122.76946666668,3
80132.20233333333,3
80141.6352,8
80151.06806666667,4
80160.50093333334,4
80169.93380000001,8
80179.36666666667,4
80188.79953333334,2
80198.23240000001,7
80207.66526666668,6
80217.09813333333,8
80226.531,5
80235.96386666667,7
80245.39673333334,5
80254.82960000001,3
80264.26246666667,6
80273.69533333334,7
80283.1282,7
80292.56106666668,11
80301.99393333335,6
80311.4268,3
80320.85966666667,6
80330.29253333334,9
80339.72540000001,8
80349.15826666668,8
80358.59113333334,7
80368.024,2
80377.45686666667,5
80386.88973333334,9
80396.3226,6
80405.75546666667,5
80415.18833333334,4
80424.62120000001,9
80434.05406666668,6
80443.48693333333,5
80452.9198,10
80462.35266666667,4
80471.78553333334,8
80481.21840000001,3
80490.65126666667,11
80500.08413333334,7
80509.517,5
80518.94986666668,6
80528.38273333335,11
80537.8156,9
80547.24846666667,13
80556.68133333334,10
80566.11420000001,5
80575.54706666667,3
80584.97993333334,4
80594.4128,8
80603.84566666668,8
