d,real,null
66800,0.012058277631531061,0.01282953115420606
66900,0.010760253781859207,0.012068019747668678
67000,0.011039268254218578,0.014817204994998548
67100,0.012300898911843558,0.013849182020586622
67200,0.013271384033093542,0.013403891452357135
67300,0.01152451081484357,0.013545868155270886
67400,0.012191719335702934,0.013978251750508212
67500,0.011439593366734196,0.013442612371333613
67600,0.012252374655781058,0.01204865928818044
67700,0.01180352528720294,0.014223484237359233
67800,0.01241007848798418,0.013578135587751283
67900,0.012034015503499812,0.013100577587041399
68000,0.012143195079640436,0.012758542802749186
68100,0.00991107930076547,0.012481042883417767
68200,0.012046146567515436,0.01322964731696299
68300,0.010881564422015455,0.01244877545093737
68400,0.011051399318234203,0.012274531315543222
68500,0.010845171229968581,0.012906972992159014
68600,0.013004500624749797,0.014339646994288665
68700,0.011294020598546698,0.011938950017747087
68800,0.009898948236749845,0.012487496369913847
68900,0.01152451081484357,0.011396857152076409
69000,0.010626812077687333,0.01126133393565874
69100,0.009474360996202977,0.01100319447581556
69200,0.009716982276515473,0.010667613178019425
69300,0.009680589084468599,0.010686973637507664
69400,0.009668458020452974,0.012016391855700042
69500,0.01054189462957796,0.011467845503533284
69600,0.009486492060218602,0.010951566583846923
69700,0.010505501437531086,0.011493659449517602
69800,0.009777637596593598,0.01137104320609209
69900,0.010493370373515462,0.011158078151721467
70000,0.009292395035968605,0.010577264367074311
70100,0.009437967804156103,0.010138427285340906
70200,0.009074035883687359,0.010125520312348747
70300,0.00834617204274987,0.010764415475460618
70400,0.009947472492812345,0.01074505501597238
70500,0.009074035883687359,0.010512729502113518
70600,0.009801899724624847,0.010641799232035107
70700,0.008516006938968618,0.010841857313413571
70800,0.010141569517062342,0.011222613016682263
70900,0.010772384845874831,0.011196799070697944
71000,0.008904200987468611,0.009699590203607498
71100,0.008637317579124865,0.010693427124003743
71200,0.01059041888564046,0.011474298990029363
71300,0.0096320648284061,0.009318834500338808
71400,0.007509128625671758,0.009067148526991708
71500,0.00862518651510924,0.010977380529831242
71600,0.009171084395812356,0.01047400858313704
71700,0.009619933764390475,0.010177148204317383
71800,0.009474360996202977,0.010306217934238972
71900,0.008576662259046741,0.008473427769352393
72000,0.006902575424890517,0.008499241715336711
72100,0.008164206082515498,0.009660869284631023
72200,0.007909453738187376,0.008331451066438643
72300,0.0071451967052030135,0.009402729824787842
72400,0.009268132907937356,0.009241392662385854
72500,0.00733929372945301,0.00942209028427608
72600,0.008164206082515498,0.010183601690813462
72700,0.010068783132968592,0.009583427446678068
72800,0.007618308201812381,0.009912555257978123
72900,0.008613055451093615,0.00915749733793682
73000,0.008516006938968618,0.009647962311638864
73100,0.009231739715890482,0.009828659933529089
73200,0.007860929482124877,0.008234648768997451
73300,0.008285516722671745,0.009170404310928979
73400,0.006769133720718645,0.007769997741279727
73500,0.00673274052867177,0.008234648768997451
73600,0.007982240122281126,0.009060695040495628
73700,0.008006502250312375,0.00914459036494466
73800,0.008807152475343612,0.009712497176599657
73900,0.008418958426843618,0.009067148526991708
74000,0.008224861402593622,0.008834823013132846
74100,0.005847172855531158,0.008015230228130747
74200,0.007885191610156127,0.008402439417895518
74300,0.007569783945749882,0.008028137201122906
74400,0.006720609464656145,0.0071375560646639346
74500,0.007157327769218638,0.007931334903681714
74600,0.0065871677604842725,0.008034590687618985
74700,0.00703601712906239,0.007911974444193476
74800,0.007509128625671758,0.008563776580297505
74900,0.006526512440406148,0.007711916362815011
75000,0.006635692016546771,0.006317963279661837
75100,0.006829789040796768,0.00876383466167597
75200,0.007581915009765507,0.008434706850375916
75300,0.007751749905984254,0.007647381497854216
75400,0.0065871677604842725,0.007834532606240521
75500,0.006356677544187401,0.008150753444548417
75600,0.007824536290078003,0.008099125552579781
75700,0.007205852025281137,0.007615114065373818
75800,0.006793395848749894,0.007866800038720919
75900,0.006453726056312399,0.007486044335452228
76000,0.007169458833234263,0.007156916524152173
76100,0.005932090303640532,0.005601626278597012
76200,0.005264881782781168,0.006963311929269788
76300,0.005434716678999915,0.007221451389112969
76400,0.00673274052867177,0.0071956374431286505
76500,0.006198973711984278,0.007131102578167855
76600,0.007157327769218638,0.007415055983995353
76700,0.005932090303640532,0.006092091252299055
76800,0.004973736246406173,0.006911684037301152
76900,0.006769133720718645,0.007273079281081604
77000,0.0061019251998592795,0.00628569584718144
77100,0.005082915822546796,0.006769707334387403
77200,0.007096672449140514,0.00640831209060695
77300,0.004961605182390547,0.007027846794230583
77400,0.006271760096078027,0.005995288954857862
77500,0.004076037509249937,0.005337033332257752
77600,0.0050586536945155455,0.0059113936304088285
77700,0.005410454550968665,0.006472846955567746
77800,0.006004876687734281,0.00563389371107741
77900,0.004221610277437434,0.006246974928204962
78000,0.005762255407421785,0.00667290503694621
78100,0.005725862215374911,0.005537091413636217
78200,0.00511930901459367,0.00654383530702462
78300,0.005847172855531158,0.006550288793520699
78400,0.0064052018002499,0.006756800361395244
78500,0.005822910727499909,0.006421219063599109
78600,0.005143571142624919,0.006163079603755929
78700,0.005871434983562409,0.0060275563873382594
78800,0.005143571142624919,0.005324126359265593
78900,0.004682590710031177,0.006614823658481495
79000,0.006283891160093652,0.007234358362105127
79100,0.006283891160093652,0.006376044658126553
79200,0.0055802894471874125,0.00549837049465974
79300,0.00353013962854682,0.006008195927850021
79400,0.005665206895296786,0.006601916685489336
79500,0.0069996239370155155,0.006530928334032461
79600,0.0050586536945155455,0.006485753928559905
79700,0.006841920104812393,0.005730696008518602
79800,0.0038091541009061904,0.004659417250169404
79900,0.003966857933109313,0.0049885450614694585
80000,0.004027513253187437,0.004994998547965538
80100,0.004524886877828055,0.005717789035526443
80200,0.005519634127109289,0.00563389371107741
80300,0.004403576237671806,0.004956277628989062
80400,0.004342920917593683,0.006298602820173599
80500,0.005337668166874917,0.005646800684069569
80600,0.005434716678999915,0.005898486657416669
80700,0.0052406196547499185,0.0071246490916717755
80800,0.006162580519937404,0.006614823658481495
80900,0.005810779663484284,0.005136975250879287
81000,0.004585542197906178,0.006221160982220645
81100,0.005277012846796793,0.006679358523442289
81200,0.006538643504421773,0.0062727888741892805
81300,0.005458978807031165,0.006356684198638315
81400,0.006344546480171776,0.00628569584718144
81500,0.004112430701296811,0.006092091252299055
81600,0.006004876687734281,0.007737730308799329
81700,0.007327162665437386,0.006653544577457972
81800,0.005337668166874917,0.006259881901197121
81900,0.0056530758312811616,0.006253428414701042
82000,0.005531765191124914,0.006001742441353941
82100,0.005289143910812417,0.006427672550095189
82200,0.006198973711984278,0.005640347197573489
82300,0.004694721774046801,0.00524023103481656
82400,0.0046098043259374276,0.005691975089542125
82500,0.004621935389953053,0.004472266141783098
82600,0.004027513253187437,0.005227324061824401
82700,0.004779639222156175,0.005620986738085251
82800,0.004585542197906178,0.005659707657061728
82900,0.004985867310421797,0.005685521603046045
83000,0.005701600087343661,0.005337033332257752
83100,0.004439969429718681,0.004930463683004743
83200,0.004148823893343685,0.005033719466942015
83300,0.005010129438453047,0.0049756380884773
83400,0.004003251125156188,0.004794940466587074
83500,0.0041245617653124355,0.004865928818043948
83600,0.004148823893343685,0.004904649737020425
83700,0.0046098043259374276,0.004685231196153722
83800,0.0034937464364999454,0.005227324061824401
83900,0.004318658789562432,0.005072440385918493
84000,0.004973736246406173,0.004820754412571392
84100,0.004294396661531183,0.004994998547965538
84200,0.0046461975179843025,0.00444645219579878
84300,0.002680965147453083,0.004097963925010487
84400,0.004731114966093676,0.005214417088832242
84500,0.004076037509249937,0.005091800845406731
84600,0.00511930901459367,0.005143428737375367
84700,0.004355051981609307,0.005117614791391049
84800,0.004015382189171812,0.003807557032686909
84900,0.002680965147453083,0.004356103384853667
85000,0.00418521708539056,0.004143138330483043
85100,0.0035544017565780693,0.004156045303475202
85200,0.003784891972874941,0.005879126197928431
85300,0.005968483495687407,0.005382207737730309
85400,0.004888818798296799,0.005872672711432351
85500,0.005010129438453047,0.005543544900132297
85600,0.004731114966093676,0.0049756380884773
85700,0.004621935389953053,0.005524184440644058
85800,0.003966857933109313,0.004665870736665484
85900,0.0040517753812186865,0.004130231357490885
86000,0.004100299637281186,0.004104417411506567
86100,0.003590794948624944,0.004498080087767416
86200,0.004003251125156188,0.004652963763673325
86300,0.004100299637281186,0.004782033493594915
86400,0.003639319204687443,0.003988254654577136
86500,0.0038091541009061904,0.004272208060404634
86600,0.003445222180437446,0.004097963925010487
86700,0.0037970230368905658,0.0038656384111516247
86800,0.0036757123967343175,0.0048723823045400275
86900,0.0045006247497968044,0.004459359168790939
87000,0.00416095495735931,0.004833661385563551
87100,0.0036150570766561936,0.004414184763318383
87200,0.004294396661531183,0.004246394114420316
87300,0.004233741341453059,0.004156045303475202
87400,0.00320260090012495,0.004356103384853667
87500,0.0036150570766561936,0.004214126681939918
87600,0.004003251125156188,0.0048272078990674715
87700,0.004403576237671806,0.004930463683004743
87800,0.004318658789562432,0.0040915104385144075
87900,0.0040517753812186865,0.004143138330483043
88000,0.0029721106838280784,0.0037494756542221937
88100,0.0031055523879999513,0.003988254654577136
88200,0.0028629311076874553,0.003704301248749637
88300,0.00413669282932806,0.003988254654577136
88400,0.003772760908859316,0.004807847439579233
88500,0.0045006247497968044,0.004104417411506567
88600,0.003336042604296823,0.004085056952018328
88700,0.0038091541009061904,0.0038527314381594656
88800,0.003639319204687443,0.004594882385208609
88900,0.003821285164921815,0.0048272078990674715
89000,0.0034816153724843207,0.003639766383788842
89100,0.003457353244453071,0.003575231518828047
89200,0.0031540766440624505,0.0034461617889064568
89300,0.0025353923792655855,0.004130231357490885
89400,0.00448849368578118,0.004362556871349747
89500,0.003651450268703068,0.003988254654577136
89600,0.003687843460749942,0.004168952276467361
89700,0.003396697924374947,0.00431092897938111
89800,0.004379314109640557,0.0049885450614694585
89900,0.004876687734281173,0.004298022006388951
90000,0.0037484987808280665,0.0035300571133554904
90100,0.0025839166353280848,0.0032783711400083894
90200,0.002498999187218711,0.0028976154367396987
90300,0.0025475234432812102,0.0027685457068181087
90400,0.0025839166353280848,0.003678487302765319
90500,0.003214731964140575,0.0039043593301281015
90600,0.0034694843084686956,0.003220289761543674
90700,0.0025111302512343357,0.0025813945984318027
90800,0.0029842417478437035,0.0036074989513084446
90900,0.0025232613152499604,0.0036074989513084446
91000,0.003772760908859316,0.0036720338162692396
91100,0.002741620467531207,0.00314284792359072
91200,0.002498999187218711,0.003375173437449582
91300,0.0031662077080780756,0.003362266464457423
91400,0.003008503875874953,0.0035042431673711722
91500,0.002947848555796829,0.002607208544416121
91600,0.0016983489621874735,0.003058952599141686
91700,0.0027173583394999577,0.003039592139653448
91800,0.0029357174917812043,0.0034848827078829336
91900,0.00353013962854682,0.004298022006388951
92000,0.0032875183482343234,0.0034655222483946954
92100,0.0029599796198124537,0.0024394178955180535
92200,0.001722611090218723,0.0025684876254396436
92300,0.0024019506750937126,0.0027298247878416314
92400,0.0020137566265937185,0.002684650382369075
92500,0.002753751531546832,0.0032138362750475944
92600,0.0029357174917812043,0.003297731599496628
92700,0.0028508000436718306,0.003588138491820206
92800,0.003687843460749942,0.0033235455454809462
92900,0.0019045770504530952,0.002800813139298506
93000,0.003008503875874953,0.0031622083830789584
93100,0.00350587750051557,0.003704301248749637
93200,0.0019167081144687201,0.0027814526798102673
93300,0.0031540766440624505,0.0033041850859927076
93400,0.002559654507296835,0.003039592139653448
93500,0.00289932429973433,0.0033041850859927076
93600,0.0025717855713124596,0.003155754896582879
93700,0.003141945580046826,0.003336452518473105
93800,0.0025839166353280848,0.003510696653867252
93900,0.0027173583394999577,0.003310638572488787
94000,0.003323911540281198,0.002762092220322029
94100,0.002632440891390584,0.004001161627569294
94200,0.0037970230368905658,0.003968894195088897
94300,0.0030691591959530772,0.003588138491820206
94400,0.0029357174917812043,0.0027169178148494723
94500,0.0025717855713124596,0.00262011551740828
94600,0.0023291642909999636,0.0032009293020554353
94700,0.003081290259968702,0.003897905843632022
94800,0.002996372811859328,0.0036849407892613983
94900,0.0032268630281561995,0.0035494175728437286
95000,0.0032753872842186988,0.003071859572133845
95100,0.0034330911164218215,0.0032396502210319126
95200,0.0025717855713124596,0.003601045464812365
95300,0.0028265379156405808,0.0031363944370946402
95400,0.0030934213239843266,0.003052499112645607
95500,0.0021957225868280907,0.003336452518473105
95600,0.003323911540281198,0.003439708302410377
95700,0.0032268630281561995,0.0034074408699299795
95800,0.003141945580046826,0.0028588945177632215
95900,0.0019531013065155944,0.0032267432480397535
96000,0.002947848555796829,0.0033041850859927076
96100,0.0030934213239843266,0.003117033977606402
96200,0.0027901447235937063,0.0027556387338259496
96300,0.0022199847148593405,0.0028395340582749833
96400,0.002365557483046838,0.0027685457068181087
96500,0.0024140817391093373,0.002736278274337711
96600,0.002232115778874965,0.0025297667064631667
96700,0.002001625562578094,0.002762092220322029
96800,0.002753751531546832,0.0030202316801652093
96900,0.0024019506750937126,0.002929882869220096
97000,0.003336042604296823,0.0033299990319770258
97100,0.0021471983307655915,0.0024200574360298153
97200,0.002426212803124962,0.0024652318415023717
97300,0.0017711353462812223,0.0030976735181181634
97400,0.003141945580046826,0.002704010841857313
97500,0.00224424684289059,0.0021683714626827143
97600,0.0019652323705312193,0.0020457552192572038
97700,0.0018196596023437215,0.002510406246974928
97800,0.0021229362027343416,0.002994417734180891
97900,0.002693096211468708,0.0019683133813042496
98000,0.0014314655538437276,0.0025297667064631667
98100,0.0024019506750937126,0.0030331386531573684
98200,0.0028629311076874553,0.002975057274692653
98300,0.0026203098273749593,0.00287825497725146
98400,0.0020258876906093432,0.002736278274337711
98500,0.0028871932357187047,0.002394243490045497
98600,0.0017468732182499727,0.0021296505437062374
98700,0.002183591522812466,0.0025813945984318027
98800,0.001977363434546844,0.002891161950243619
98900,0.0027173583394999577,0.002800813139298506
99000,0.0031662077080780756,0.0028330805717789037
99100,0.002426212803124962,0.003168661869575038
99200,0.001843921730374971,0.0026781968958729955
99300,0.0031176834520155764,0.002800813139298506
99400,0.0024383438671405867,0.0023877900035494176
99500,0.0018681838584062207,0.002329708625084702
99600,0.0017347421542343478,0.002110290084217999
99700,0.0018803149224218456,0.0025878480849278822
99800,0.0023049021629687138,0.0024716853279984513
99900,0.0019409702424999697,0.0022716272466199866
100000,0.0023049021629687138,0.0023103481655964635
100100,0.0021350672667499668,0.0026330224904004386
100200,0.0021229362027343416,0.0026265690039043595
100300,0.00287506217170308,0.002574941111935723
100400,0.0018075285383280968,0.002329708625084702
100500,0.0022685089709218397,0.001794069245910103
100600,0.0007521259689687382,0.0021683714626827143
100700,0.002317033226984339,0.0025039527604788486
100800,0.0029114553637499545,0.002523313219967087
100900,0.0013344170417187292,0.0014197670291374916
101000,0.0014799898099062269,0.0017811622729179439
101100,0.0017104800262030982,0.0020522087057532833
101200,0.0016376936421093494,0.0016198251105159563
101300,0.0013829412977812284,0.0020457552192572038
101400,0.0014921208739218518,0.0016585460294924333
101500,0.0019652323705312193,0.002026394759768965
101600,0.0012737617216406051,0.0026523829498886773
101700,0.0023049021629687138,0.0020393017327611242
101800,0.002365557483046838,0.002929882869220096
101900,0.0021471983307655915,0.001806976218902262
102000,0.001528514065968726,0.0016456390565002743
102100,0.0013344170417187292,0.0018908715433512955
102200,0.001856052794390596,0.002478138814494531
102300,0.0018803149224218456,0.0023361621115807816
102400,0.0024868681232030863,0.0024845923009906104
102500,0.0023412953550155883,0.002174824949178794
102600,0.0019045770504530952,0.0024716853279984513
102700,0.001843921730374971,0.0020070343002807265
102800,0.0021229362027343416,0.0023748830305572585
102900,0.002050149818640593,0.0019683133813042496
103000,0.0015527761939999757,0.00209092962472976
103100,0.0018196596023437215,0.002136104030202317
103200,0.0015891693860468502,0.0022199993546513502
103300,0.0021350672667499668,0.0020522087057532833
103400,0.0017347421542343478,0.0023232551385886225
103500,0.0023291642909999636,0.002639475976896518
103600,0.001977363434546844,0.001897325029847375
103700,0.0021229362027343416,0.0020328482462650447
103800,0.0019288391784843448,0.0025168597334710077
103900,0.0021229362027343416,0.002510406246974928
104000,0.002232115778874965,0.0021490110031944757
104100,0.0020622808826562177,0.00143912748862573
104200,0.0007157327769218638,0.001361685650672776
104300,0.0012737617216406051,0.0016456390565002743
104400,0.0015649072580156006,0.0014843018940982867
104500,0.0014193344898281027,0.0016649995159885129
104600,0.0012494995936093555,0.0024071504630376562
104700,0.0019167081144687201,0.0016843599754767513
104800,0.0012009753375468563,0.00143912748862573
104900,0.0016255625780937247,0.0022329063276435093
105000,0.002183591522812466,0.0017424413539414668
105100,0.0016498247061249743,0.0016456390565002743
105200,0.001225237465578106,0.0016327320835081152
105300,0.0018196596023437215,0.0021038365977219193
105400,0.0018803149224218456,0.0019295924623277726
105500,0.0013222859777031043,0.0017166274079571488
105600,0.001540645129984351,0.0015746507050433997
105700,0.0013829412977812284,0.0019812203542964087
105800,0.0013222859777031043,0.0015811041915394792
105900,0.001977363434546844,0.001768255299925785
106000,0.0012373685295937306,0.001400406569649253
106100,0.0010554025693593585,0.001271336839727663
106200,0.0016862178981718486,0.002252266787131748
106300,0.0019894944985624687,0.0017618018134297054
106400,0.0011160578894374826,0.0017166274079571488
106500,0.0020380187546249684,0.0016069181375237972
106600,0.001346548105734354,0.001361685650672776
106700,0.0012616306576249802,0.0014972088670904455
106800,0.0007521259689687382,0.001413313542641412
106900,0.0013586791697499788,0.0015101158400826046
107000,0.0013344170417187292,0.0018263366783905005
107100,0.001843921730374971,0.0015811041915394792
107200,0.0012980238496718547,0.0016843599754767513
107300,0.0015891693860468502,0.001529476299570843
107400,0.0011039268254218577,0.0017811622729179439
107500,0.0016134315140780998,0.0015552902455551612
107600,0.0014678587458906022,0.0012584298667355038
107700,0.0007763880969999878,0.0015617437320512406
107800,0.0014435966178593523,0.0019102320028395342
107900,0.0016862178981718486,0.0014843018940982867
108000,0.0012494995936093555,0.0019166854893356135
108100,0.002110805138718717,0.0016585460294924333
108200,0.0012858927856562298,0.001884418056855216
108300,0.0014799898099062269,0.0012197089477590268
108400,0.000703601712906239,0.0012132554612629472
108500,0.0009098298011718608,0.0012132554612629472
108600,0.001079664697390608,0.0011551740827982317
108700,0.0009340919292031104,0.0011164531638217547
108800,0.0009826161852656097,0.0012648833532315834
108900,0.0010068783132968593,0.0011229066503178342
109000,0.0010554025693593585,0.0011551740827982317
109100,0.0011281889534531073,0.001071278758349198
109200,0.0005944221367656157,0.0008841276499628925
109300,0.000897698737156236,0.0007098835145687458
109400,0.0006672085208593646,0.0016714530024845922
109500,0.0013101549136874796,0.001374592623664935
109600,0.0012373685295937306,0.0008066858120099384
109700,0.0009826161852656097,0.0010325578393727212
109800,0.0009098298011718608,0.0012068019747668679
109900,0.0007885191610156126,0.00143912748862573
110000,0.0017104800262030982,0.0012584298667355038
110100,0.0009826161852656097,0.0011809880287825497
110200,0.000764257032984363,0.0011809880287825497
110300,0.0012858927856562298,0.0011745345422864704
110400,0.0009826161852656097,0.001529476299570843
110500,0.0009826161852656097,0.0012842438127198218
110600,0.0009098298011718608,0.0012132554612629472
110700,0.0012737617216406051,0.001271336839727663
110800,0.0012373685295937306,0.0014778484076022071
110900,0.001225237465578106,0.0012777903262237425
111000,0.0010068783132968593,0.0012326159207511859
111100,0.0013950723617968531,0.0015165693265786842
111200,0.001407203425812478,0.001374592623664935
111300,0.0012737617216406051,0.0010390113258688005
111400,0.0007763880969999878,0.0009551160014197671
111500,0.00031540766440624505,0.001361685650672776
111600,0.0013950723617968531,0.001071278758349198
111700,0.0007278638409374886,0.0012971507857119809
111800,0.0016255625780937247,0.00104546481236488
111900,0.0006065532007812405,0.0008389532444903359
112000,0.0006429463928281149,0.0007808718660256203
112100,0.0006672085208593646,0.0007679648930334613
112200,0.0006550774568437398,0.0008970346229550515
112300,0.0009462229932187353,0.0009873834339001646
112400,0.0007399949049531134,0.0010970927043335162
112500,0.0009704851212499849,0.001413313542641412
112600,0.0013950723617968531,0.0009615694879158465
112700,0.0008006502250312375,0.0008002323255138588
112800,0.0006793395848749894,0.0009551160014197671
112900,0.0008855676731406111,0.0006066277306314736
113000,0.00026688340834374585,0.0007808718660256203
113100,0.0007763880969999878,0.00104546481236488
113200,0.0008491744810937367,0.0008970346229550515
113300,0.001213106401562481,0.0013165112452002193
113400,0.0007521259689687382,0.0014326740021296505
113500,0.0011039268254218577,0.0012584298667355038
113600,0.0011645821454999818,0.0009744764609080055
113700,0.0006672085208593646,0.0008518602174824949
113800,0.0006186842647968653,0.0006130812171275532
113900,0.0007399949049531134,0.0011164531638217547
114000,0.000764257032984363,0.0006001742441353942
114100,0.0006429463928281149,0.0005549998386628376
114200,0.0004973736246406172,0.0012906972992159013
114300,0.0012980238496718547,0.001335871704688458
114400,0.0010190093773124842,0.0010777322448452776
114500,0.0011039268254218577,0.0009099415959472105
114600,0.0013708102337656035,0.0014068600561453325
114700,0.0009219608651874856,0.0009680229744119261
114800,0.0008855676731406111,0.0009744764609080055
114900,0.000448849368578118,0.0006776160820883482
115000,0.0003760629844843691,0.0008131392985060179
115100,0.0009462229932187353,0.0010325578393727212
115200,0.0008006502250312375,0.0007873253525216998
115300,0.0003396697924374947,0.0008002323255138588
115400,0.0009098298011718608,0.0009938369203962441
115500,0.0009583540572343601,0.0008583137039785744
115600,0.0008249123530624871,0.0007679648930334613
115700,0.000448849368578118,0.0007937788390177794
115800,0.0008006502250312375,0.0008389532444903359
115900,0.0009219608651874856,0.0009357555419315285
116000,0.0006550774568437398,0.0007873253525216998
116100,0.00026688340834374585,0.0005162789196863606
116200,0.0006550774568437398,0.0010196508663805621
116300,0.000764257032984363,0.00091639508244329
116400,0.0012494995936093555,0.0011099996773256751
116500,0.0008370434170781119,0.000980929947404085
116600,0.0006308153288124901,0.0007486044335452228
116700,0.0006793395848749894,0.0006711625955922688
116800,0.0008855676731406111,0.0006130812171275532
116900,0.0005095046886562421,0.0006453486496079507
117000,0.0003396697924374947,0.0007550579200413023
117100,0.0005216357526718669,0.0007486044335452228
117200,0.0006550774568437398,0.00032912781130005483
117300,0.00025475234432812105,0.0003743022167726114
117400,0.0005822910727499909,0.0011035461908295958
117500,0.0010068783132968593,0.0010519182988609596
117600,0.0009462229932187353,0.0006259881901197121
117700,0.0004609804325937428,0.0010131973798844826
117800,0.0008734366091249863,0.0006518021361040302
117900,0.0006065532007812405,0.0008841276499628925
118000,7.278638409374886e-05,0.00034848827078829336
118100,0.0009583540572343601,0.0005743602981510761
118200,0.0002304902162968714,0.000535639379174599
118300,0.00041245617653124357,0.0006195347036236327
118400,0.0006308153288124901,0.0007679648930334613
118500,0.0010554025693593585,0.0011938950017747088
118600,0.000764257032984363,0.0007034300280726663
118700,0.000448849368578118,0.0006259881901197121
118800,0.0005822910727499909,0.00044529056822948597
118900,0.00047311149660936763,0.0006324416766157917
119000,0.0005216357526718669,0.0005485463521667581
119100,0.0003396697924374947,0.0005033719466942015
119200,0.00048524256062499243,0.0005614533251589171
119300,0.0005458978807031165,0.0007098835145687458
119400,0.0007399949049531134,0.0006711625955922688
119500,0.00047311149660936763,0.0007034300280726663
119600,0.0005701600087343661,0.0007744183795295408
119700,0.00030327660039062025,0.0007227904875609048
119800,0.0010311404413281089,0.0008195927850020974
119900,0.0005458978807031165,0.0003936626762608499
120000,0.0003639319204687443,0.0006195347036236327
120100,0.0003396697924374947,0.0005033719466942015
120200,0.0005822910727499909,0.0007486044335452228
120300,0.00048524256062499243,0.0006001742441353942
120400,0.0006186842647968653,0.000432383595237327
120500,0.0003881940484999939,0.0004969184601981221
120600,0.00018196596023437216,0.0004904649737020425
120700,0.0005701600087343661,0.00052273240618244
120800,0.0006065532007812405,0.000471104514213804
120900,0.00024262128031249622,0.0007421509470491433
121000,0.0009219608651874856,0.0010196508663805621
121100,0.0006672085208593646,0.0006066277306314736
121200,0.0006672085208593646,0.0006647091090961892
121300,0.0003881940484999939,0.0004001161627569294
121400,0.0004367183045624932,0.0003872091897647704
121500,0.00014557276818749772,0.0005420928656706786
121600,0.00029114553637499545,0.0002710464328353393
121700,0.0003518008564531195,0.0005808137846471556
121800,0.00047311149660936763,0.0004969184601981221
121900,0.0004609804325937428,0.0005098254331902811
122000,0.00031540766440624505,0.00041302313574908845
122100,0.0002304902162968714,0.0006001742441353942
122200,0.0007763880969999878,0.0003743022167726114
122300,0.00016983489621874735,0.0004969184601981221
122400,0.0005580289447187413,0.00044529056822948597
122500,0.00041245617653124357,0.0005743602981510761
122600,0.00031540766440624505,0.0004001161627569294
122700,0.0003518008564531195,0.0005098254331902811
122800,0.0004367183045624932,0.0002645929463392598
122900,0.00024262128031249622,0.000535639379174599
123000,0.00040032511251561877,0.0003743022167726114
123100,0.0004245872405468684,0.0002968603788196573
123200,0.00025475234432812105,0.0007550579200413023
123300,0.0005095046886562421,0.0005679068116549967
123400,0.0005701600087343661,0.00032267432480397534
123500,0.000448849368578118,0.0004388370817334065
123600,0.00029114553637499545,0.00048401148720596303
123700,0.0002304902162968714,0.0006130812171275532
123800,0.0004245872405468684,0.0006582556226001097
123900,0.0008249123530624871,0.0005614533251589171
124000,0.00026688340834374585,0.00042593010874124743
124100,0.00029114553637499545,0.0004001161627569294
124200,0.0003760629844843691,0.0003549417572843729
124300,0.0003396697924374947,0.0003613952437804524
124400,0.0002183591522812466,0.0006066277306314736
124500,0.0005580289447187413,0.0003355812977961344
124600,0.00019409702424999696,0.0005743602981510761
124700,0.000448849368578118,0.00041947662224516794
124800,0.0006308153288124901,0.0006324416766157917
124900,0.0003639319204687443,0.00040656964925300896
125000,0.0002304902162968714,0.0004001161627569294
125100,0.0005095046886562421,0.0005420928656706786
125200,0.0003275387284218699,0.0006001742441353942
125300,0.0005580289447187413,0.0005872672711432352
125400,0.0008006502250312375,0.0006582556226001097
125500,0.00041245617653124357,0.0003678487302765319
125600,0.00015770383220312253,0.00044529056822948597
125700,0.0002304902162968714,0.0005033719466942015
125800,0.0005944221367656157,0.0006518021361040302
125900,0.0005095046886562421,0.000471104514213804
126000,0.0003639319204687443,0.0005485463521667581
126100,0.0007521259689687382,0.0006647091090961892
126200,0.0001091795761406233,0.0005485463521667581
126300,0.0003881940484999939,0.0003678487302765319
126400,0.0006186842647968653,0.0005743602981510761
126500,0.00041245617653124357,0.000471104514213804
126600,0.0005822910727499909,0.00041947662224516794
126700,0.00024262128031249622,0.0007356974605530638
126800,0.000448849368578118,0.00034203478429221387
126900,0.00040032511251561877,0.000458197541221645
127000,0.0003639319204687443,0.0006259881901197121
127100,0.0006793395848749894,0.0005033719466942015
127200,0.0002304902162968714,0.0003743022167726114
127300,0.00029114553637499545,0.0008002323255138588
127400,0.00047311149660936763,0.0005098254331902811
127500,0.00048524256062499243,0.0003355812977961344
127600,0.0004973736246406172,0.0007356974605530638
127700,0.00030327660039062025,0.000471104514213804
127800,0.0006550774568437398,0.000432383595237327
127900,0.00018196596023437216,0.0007615114065373819
128000,0.0009826161852656097,0.0006776160820883482
128100,0.0007157327769218638,0.0007808718660256203
128200,0.00048524256062499243,0.0007421509470491433
128300,0.0006672085208593646,0.0003613952437804524
128400,0.00025475234432812105,0.00020651156787454422
128500,0.0005095046886562421,0.0003549417572843729
128600,0.0001091795761406233,0.0005033719466942015
128700,0.00020622808826562179,0.0005098254331902811
128800,0.0007399949049531134,0.0007163370010648253
128900,0.0004973736246406172,0.0003936626762608499
129000,0.00047311149660936763,0.0006259881901197121
129100,0.0003760629844843691,0.0005937207576393146
129200,0.0006914706488906142,0.0005162789196863606
129300,0.0006065532007812405,0.0002774999193314188
129400,0.0001091795761406233,0.0006130812171275532
129500,0.0005580289447187413,0.0007679648930334613
129600,0.0006672085208593646,0.0004969184601981221
129700,0.0006793395848749894,0.0008002323255138588
129800,0.0005944221367656157,0.0006518021361040302
129900,0.00018196596023437216,0.0005614533251589171
130000,0.0004973736246406172,0.00038075570326869093
