cbsacode,cityname,cell_width_gravity,r2,alpha,beta_num_neighbors1_log,beta_num_neighbors2_log,beta_distance_beeline_m_log
31080,LosAngeles,17000,0.546356213393423,8.933465869874647,0.48724480626953054,0.48724480626953054,-0.9457607130268793
31080,LosAngeles,18000,0.546356213393423,8.933465869874647,0.48724480626953054,0.48724480626953054,-0.9457607130268793
31080,LosAngeles,19000,0.5526989025047602,9.434027094163085,0.5212840438641756,0.5212840438641755,-1.0023443248192592
31080,LosAngeles,20000,0.5247664203647191,9.627708220973494,0.5266032269368134,0.5266032269368137,-1.0106386977028283
16980,Chicago,1000,0.13057190298796795,0.4869723680211244,0.04715995909322144,0.04715995909322147,-0.0664038055658528
16980,Chicago,2000,0.23980355439847345,1.5440705728934325,0.11264723760532104,0.11264723760532126,-0.18940411392937564
16980,Chicago,3000,0.3073356592132961,2.6340751345997293,0.17690420508882218,0.17690420508882237,-0.3096234109309796
16980,Chicago,4000,0.352091994189191,3.5876191607723587,0.23000942880674544,0.23000942880674577,-0.41104336655962076
16980,Chicago,5000,0.38936891612905933,4.49463226903667,0.28109770565851433,0.28109770565851405,-0.5054940512230139
16980,Chicago,6000,0.4130822666565963,5.320415765344994,0.3250900417925043,0.32509004179250434,-0.5880784376434048
16980,Chicago,7000,0.42301813708199865,5.928211039084304,0.3638152048282146,0.3638152048282131,-0.6480860442752829
16980,Chicago,8000,0.4520064822740465,6.507385565435426,0.39713459076057267,0.3971345907605721,-0.7060850283588823
16980,Chicago,9000,0.45703265062389664,7.3197231749827285,0.40522672162544504,0.4052267216254435,-0.7751962301317801
16980,Chicago,10000,0.489324669835704,7.787316915715041,0.4609110210636831,0.4609110210636836,-0.8286783576001082
16980,Chicago,11000,0.49666006867944734,8.282491688643496,0.49015000847270485,0.49015000847270596,-0.8699873138665833
16980,Chicago,12000,0.5167554687656661,9.088001699017616,0.5102651637182365,0.5102651637182355,-0.945179232654829
16980,Chicago,13000,0.510812190438932,9.191422097501112,0.5339544760574344,0.5339544760574354,-0.9505205834278664
16980,Chicago,14000,0.5314756275523845,9.802993821161028,0.5625189808173786,0.5625189808173789,-1.0128818714353038
16980,Chicago,15000,0.5386004290447919,10.459026719007056,0.5338637244613178,0.533863724461319,-1.0574895662584252
16980,Chicago,16000,0.5483217979703965,10.636219105991747,0.586788989483336,0.5867889894833351,-1.082813006344322
16980,Chicago,17000,0.5663163348823381,10.958057385844217,0.5794018548724871,0.5794018548724876,-1.1058440105400673
16980,Chicago,18000,0.5436280249708538,10.705974857179399,0.6134445599721308,0.6134445599721315,-1.0808881909796002
16980,Chicago,19000,0.5547723691564983,10.602609626213223,0.6279488708561559,0.6279488708561557,-1.0681017269308286
16980,Chicago,20000,0.5744724590546473,11.591639894194495,0.6564574075398787,0.6564574075398786,-1.156638275212492
19100,Dallas,1000,0.08745491440545772,0.5076605044966215,0.03735217153010237,0.037352171530102486,-0.06143115242237932
19100,Dallas,2000,0.1778868518677127,1.6512013899594582,0.08131653075248682,0.08131653075248678,-0.18262055805143135
19100,Dallas,3000,0.24194208296333963,2.84950911209881,0.1391564653578391,0.13915646535783907,-0.3092384954021349
19100,Dallas,4000,0.2924533721063387,4.095931503135589,0.18839311134764655,0.1883931113476466,-0.43493410837536
19100,Dallas,5000,0.3382618608817719,5.087962375223324,0.25362439746374094,0.25362439746374066,-0.5401196323827872
19100,Dallas,6000,0.38688079904227524,6.147577940680674,0.31321274448028635,0.3132127444802867,-0.6467179431957026
19100,Dallas,7000,0.411210731976304,6.972457770628694,0.35159178123452406,0.35159178123452467,-0.7249837774217008
19100,Dallas,8000,0.4583450598451114,7.629733703452036,0.4173754203049568,0.4173754203049573,-0.7964635137104913
19100,Dallas,9000,0.4759080938605048,8.283702025953186,0.4486556097906715,0.4486556097906716,-0.8567332191678365
19100,Dallas,10000,0.5255990362129312,8.850817171064696,0.5249258446107233,0.5249258446107229,-0.918571362173441
19100,Dallas,11000,0.517593749211104,9.053719851966859,0.5372372177331228,0.5372372177331212,-0.9318171744400915
19100,Dallas,12000,0.5515119044930407,9.974503838280274,0.5614267231328249,0.5614267231328243,-1.0159011050031481
19100,Dallas,13000,0.5549708225930552,10.046740906987656,0.6149687905817396,0.6149687905817397,-1.02859910499537
19100,Dallas,14000,0.5468999878422239,9.777181013271367,0.6088543178604634,0.6088543178604646,-0.9952506991725747
19100,Dallas,15000,0.6008926459447053,10.95711302946241,0.6808219644642888,0.6808219644642877,-1.1172049332932816
19100,Dallas,16000,0.5711673719300288,10.540742659123538,0.6508608712822163,0.6508608712822176,-1.0636378292344482
19100,Dallas,17000,0.618615120177234,11.326212346736902,0.6985122139608939,0.6985122139608951,-1.1417509478194015
19100,Dallas,18000,0.6119591449585846,11.194609661790375,0.7490568047596853,0.7490568047596847,-1.1341745883950873
19100,Dallas,19000,0.6107369979703179,11.50683549771027,0.733822870317657,0.7338228703176568,-1.1544112952582115
19100,Dallas,20000,0.6438798502614249,12.19408321366741,0.8007072529673731,0.8007072529673742,-1.2232366411021327
37980,Philadelphia,1000,0.12758988436487695,0.7239375648425211,0.03696300632511316,0.03696300632511316,-0.0850623131626296
37980,Philadelphia,2000,0.2751219674816533,1.914783057358354,0.11607004462732576,0.11607004462732559,-0.22623415102864794
37980,Philadelphia,3000,0.3335660073621214,3.048987433579327,0.1771649947807404,0.1771649947807408,-0.3497348185441379
37980,Philadelphia,4000,0.36362116854053395,4.150119143201668,0.2150769053012268,0.21507690530122675,-0.46010431710446636
37980,Philadelphia,5000,0.40191502584680394,5.379004800144976,0.2455688810614062,0.2455688810614066,-0.5781159301776563
37980,Philadelphia,6000,0.4426200234237725,6.4292535968858,0.2931678845763833,0.29316788457638293,-0.6831121026958749
37980,Philadelphia,7000,0.4710696421048628,7.306632073539852,0.3224023963244201,0.32240239632442,-0.7655017401080759
37980,Philadelphia,8000,0.5004307711057321,8.295006923747994,0.35711084339819954,0.35711084339819915,-0.8582792690686453
37980,Philadelphia,9000,0.5203942198658196,8.851259151597075,0.39837703016595943,0.39837703016595966,-0.9118621706566248
37980,Philadelphia,10000,0.530875646065714,9.460404752822564,0.41186081486078036,0.4118608148607809,-0.9671888617095501
37980,Philadelphia,11000,0.5286273425187785,9.791473108508985,0.4390008127784755,0.4390008127784765,-0.9953241534462507
37980,Philadelphia,12000,0.5786574584532964,11.378913363688694,0.4676191556841998,0.46761915568420087,-1.1421466006629761
37980,Philadelphia,13000,0.5753307636853675,11.31189781486412,0.49240164511782797,0.4924016451178278,-1.1346516594169018
37980,Philadelphia,14000,0.6139940326997373,11.962873287111154,0.5291706774493317,0.5291706774493323,-1.2002468979290353
37980,Philadelphia,15000,0.5810675681166639,12.25369646106247,0.5121594990234022,0.5121594990234025,-1.2167309723064998
37980,Philadelphia,16000,0.5854366440828064,12.966345297682274,0.5123414633113271,0.5123414633113272,-1.2727564130831133
37980,Philadelphia,17000,0.6254556964660157,13.418394485058645,0.5846242567104836,0.5846242567104848,-1.328615071160641
37980,Philadelphia,18000,0.6158177775291889,13.237713688054889,0.5930465181322881,0.5930465181322878,-1.2972470235882076
37980,Philadelphia,19000,0.6158177775291889,13.237713688054889,0.5930465181322881,0.5930465181322878,-1.2972470235882076
37980,Philadelphia,20000,0.6515166515881623,15.7625547127469,0.6052501834645424,0.6052501834645417,-1.5317984395541726
12060,Atlanta,1000,0.0833081239603004,0.3921910596499984,0.0274880152730413,0.027488015273041348,-0.04600167605462835
12060,Atlanta,2000,0.15417926836495355,1.1104158691854218,0.06450928890195903,0.0645092889019589,-0.1237125069499058
12060,Atlanta,3000,0.22302946435156357,2.008799306660132,0.10705515978097942,0.10705515978097942,-0.21727749141438202
12060,Atlanta,4000,0.28155090121466764,3.0381794776452518,0.15251925946208558,0.1525192594620858,-0.32139080470422343
12060,Atlanta,5000,0.33539934259493387,4.087762616469065,0.20344046516865785,0.20344046516865777,-0.4265648179338219
12060,Atlanta,6000,0.3722804799702749,5.042170235670148,0.24084007361302645,0.2408400736130258,-0.5181030189203386
12060,Atlanta,7000,0.4092946525344454,5.9169120446455565,0.2915111946053677,0.2915111946053677,-0.6028046937693372
12060,Atlanta,8000,0.4469409503431794,6.8278794051743175,0.3381103882611106,0.3381103882611111,-0.691199523539764
12060,Atlanta,9000,0.47565981658095047,7.650767882702753,0.377334249149152,0.37733424914915265,-0.7671895690030391
12060,Atlanta,10000,0.4982188064666372,8.48813545373418,0.4163609497298223,0.41636094972982407,-0.8454027793873103
12060,Atlanta,11000,0.5178382011165965,8.906289357168436,0.44789020518627576,0.44789020518627687,-0.8831031417346277
12060,Atlanta,12000,0.5338956918894993,9.4311181497167,0.4793996379903867,0.4793996379903882,-0.9329257195881155
12060,Atlanta,13000,0.5395850634766235,10.223585679670382,0.49107970038353804,0.49107970038353876,-0.9997246735576509
12060,Atlanta,14000,0.5597231726653102,10.676219670587729,0.5469406588239559,0.5469406588239555,-1.0434930082494456
12060,Atlanta,15000,0.5887655955328606,11.394020872674494,0.5693437390893059,0.5693437390893046,-1.1082450693627355
12060,Atlanta,16000,0.5788384960541435,11.352089161845146,0.6141898593155938,0.6141898593155931,-1.1063754840013735
12060,Atlanta,17000,0.5837103994632654,12.011633863213593,0.6015361887888926,0.601536188788891,-1.1592051757005908
12060,Atlanta,18000,0.6033119759937913,12.506504906305915,0.64661172605334,0.6466117260533397,-1.2040759748323397
12060,Atlanta,19000,0.5938303191795862,13.200962345732759,0.6175944472732637,0.6175944472732633,-1.2599876509629246
12060,Atlanta,20000,0.6220768838448968,13.959303517626115,0.6629987687502317,0.6629987687502309,-1.3271166880932075
26420,Houston,1000,0.06626803492536981,0.3642610477016327,0.022260613589356708,0.022260613589356694,-0.042374406474519816
26420,Houston,2000,0.14809629605136587,1.1393898812974148,0.05621383485684743,0.056213834856847306,-0.12659122636777495
26420,Houston,3000,0.2172487994792922,2.0517099795686495,0.09265221446951327,0.09265221446951363,-0.22202274762821592
26420,Houston,4000,0.2700951545301208,3.0594602369780617,0.1318850697116767,0.13188506971167685,-0.32485588684879285
26420,Houston,5000,0.3065632321310897,3.8869742661653306,0.1727450650137761,0.1727450650137761,-0.40895628695274155
26420,Houston,6000,0.3520911893553871,4.795513803434332,0.21756920729079496,0.2175692072907945,-0.5001588000689896
26420,Houston,7000,0.37724724951635,5.473750827467746,0.25892208965162095,0.2589220896516209,-0.5674749572052289
26420,Houston,8000,0.40835613762335965,6.262297626260868,0.30305899399167735,0.3030589939916773,-0.6448419725507563
26420,Houston,9000,0.4456954421631505,6.897023524914236,0.34789440330055915,0.3478944033005599,-0.709457628398658
26420,Houston,10000,0.47771903454906695,7.6757747789314585,0.38765036035210954,0.3876503603521087,-0.7850067311057134
26420,Houston,11000,0.4964035895823192,8.177267396667874,0.42705063947119903,0.4270506394711993,-0.8342826497580162
26420,Houston,12000,0.506213774888334,8.519202834822275,0.4532626723148261,0.45326267231482636,-0.8673530262673781
26420,Houston,13000,0.5155217374915846,9.025919468439842,0.4750770126918624,0.47507701269186237,-0.912078488981326
26420,Houston,14000,0.5486461838895822,10.094472864692383,0.5066152121211757,0.5066152121211759,-1.0134316573144069
26420,Houston,15000,0.5498926948844362,9.783618600946653,0.5499025037238395,0.549902503723839,-0.9899299280949572
26420,Houston,16000,0.5764798055218789,10.993679118966972,0.5712126662291702,0.57121266622917,-1.0979016781394793
26420,Houston,17000,0.5653230344869244,10.875596174855813,0.5847632128914844,0.5847632128914825,-1.0821967061865974
26420,Houston,18000,0.5882563912980454,11.539008277599297,0.609796981691642,0.6097969816916429,-1.1446626122437935
26420,Houston,19000,0.5983477126291439,11.737208372006398,0.6506010012429921,0.6506010012429914,-1.1646624063477795
26420,Houston,20000,0.5983477126291439,11.737208372006398,0.6506010012429921,0.6506010012429914,-1.1646624063477795
47900,Washington,1000,0.13160141592290386,0.5253250186472768,0.0428067350891544,0.042806735089154245,-0.06817622413020362
47900,Washington,2000,0.23209894992871982,1.444571812467988,0.09579544098296483,0.09579544098296483,-0.1739857479728353
47900,Washington,3000,0.3059753115380581,2.636437571373019,0.1430100325979494,0.143010032597949,-0.2996305350931423
47900,Washington,4000,0.3645990086494785,3.625946383241482,0.19760483264335027,0.19760483264335008,-0.40435504076649403
47900,Washington,5000,0.39319718221692435,4.596241218812002,0.23712039808030538,0.23712039808030563,-0.5002782340875744
47900,Washington,6000,0.42578301629025184,5.355545725743916,0.2742017207433712,0.27420172074337174,-0.5744711346753945
47900,Washington,7000,0.4437387888592107,5.9055159027141295,0.3140779226931013,0.31407792269310225,-0.6286711180811885
47900,Washington,8000,0.48046108528781284,6.900618466815221,0.3412150366153269,0.3412150366153272,-0.7211255715680719
47900,Washington,9000,0.4926635559668382,7.552685724633573,0.3748546440409076,0.3748546440409079,-0.7842058732702472
47900,Washington,10000,0.5090207302964525,8.013980562282981,0.42185054397449406,0.42185054397449295,-0.830302711877059
47900,Washington,11000,0.5193966614418004,8.401898642317745,0.42870579400849407,0.4287057940084938,-0.8640344915462564
47900,Washington,12000,0.5284018613751114,8.964098749399337,0.4642475141958444,0.4642475141958416,-0.9192326561826476
47900,Washington,13000,0.5227012208370492,9.481892284634284,0.4619793644803769,0.46197936448037646,-0.9583532075962315
47900,Washington,14000,0.5704241747291828,9.984918899909012,0.512463396378486,0.512463396378485,-1.0172736777745897
47900,Washington,15000,0.5544974057613385,10.196464324985095,0.54472346129588,0.5447234612958792,-1.0301061591987757
47900,Washington,16000,0.587648561421856,10.807244066166472,0.5543847885131715,0.5543847885131756,-1.0878433903163738
47900,Washington,17000,0.5892440455801701,11.509832141825335,0.5623164269345093,0.5623164269345083,-1.1485833187291716
47900,Washington,18000,0.5697425444491486,11.188921850617678,0.5805610036451491,0.580561003645149,-1.1171681990922806
47900,Washington,19000,0.5697425444491486,11.188921850617678,0.5805610036451491,0.580561003645149,-1.1171681990922806
47900,Washington,20000,0.6222289046907075,11.766373406259063,0.6413476239509719,0.6413476239509692,-1.1799614379959096
33100,Miami,1000,0.06736685646164453,0.1358866809741197,0.027213455589576403,0.027213455589576375,-0.024191350837746723
33100,Miami,2000,0.09750676408356562,0.34714772337967054,0.05349463580933115,0.05349463580933114,-0.05400470816862645
33100,Miami,3000,0.1233293505380858,0.6728841831549657,0.07614957599958262,0.07614957599958264,-0.09223417437324541
33100,Miami,4000,0.1616936457650624,1.2011023709877695,0.09848655919030405,0.098486559190304,-0.14876107381298703
33100,Miami,5000,0.19593034603087967,1.7077051937133556,0.12052851185342656,0.12052851185342632,-0.20251835143418997
33100,Miami,6000,0.23557251294884052,2.1946955921322084,0.15261054369504956,0.1526105436950494,-0.25695285894571246
33100,Miami,7000,0.27108548879422945,2.8277484970675375,0.18118844799672237,0.18118844799672207,-0.3228990037413751
33100,Miami,8000,0.31189188898041575,3.623486108871103,0.20930638183486006,0.20930638183486014,-0.4016741849793326
33100,Miami,9000,0.33504976075794457,4.1679004579709735,0.21478690060851063,0.21478690060851105,-0.4507104702740822
33100,Miami,10000,0.3624505986426083,4.673495617373748,0.23865126396801456,0.23865126396801495,-0.5022473609081564
33100,Miami,11000,0.3688614186821807,5.009611099170044,0.2550012942497314,0.2550012942497314,-0.5326719631573027
33100,Miami,12000,0.43102664881599306,6.031935316899341,0.2965140631228646,0.2965140631228647,-0.6369892035912387
33100,Miami,13000,0.41769398680270475,6.254175883139682,0.28816646218850406,0.28816646218850533,-0.6492282516397896
33100,Miami,14000,0.4235541482862911,6.716236818111703,0.3055788401775607,0.30557884017756065,-0.6866727155375867
33100,Miami,15000,0.48268292062009543,7.565590525201619,0.33908222460425524,0.33908222460425524,-0.772087540763125
33100,Miami,16000,0.4764113612605968,8.017891299834085,0.34191491348656866,0.3419149134865689,-0.8060942438068537
33100,Miami,17000,0.4764113612605968,8.017891299834085,0.34191491348656866,0.3419149134865689,-0.8060942438068537
33100,Miami,18000,0.5269346505283659,8.744287380525774,0.37974234784302546,0.3797423478430264,-0.8791668724732548
33100,Miami,19000,0.5252408900738821,8.683889140303247,0.44474771166182137,0.4447477116618212,-0.8830646919751977
33100,Miami,20000,0.5252408900738821,8.683889140303247,0.44474771166182137,0.4447477116618212,-0.8830646919751977
19820,Detroit,1000,0.08160729226413632,0.5284980777020004,0.03637458715789158,0.036374587157891575,-0.06464575583493908
19820,Detroit,2000,0.21042256933375125,1.7816703199525077,0.12830899496794917,0.12830899496794906,-0.21432027422367936
19820,Detroit,3000,0.29987065345546604,3.208918855334697,0.21686642397791644,0.21686642397791644,-0.37303393144011465
19820,Detroit,4000,0.36891532092078316,4.670343283994852,0.3040026216537872,0.3040026216537867,-0.5296923395702816
19820,Detroit,5000,0.4272433367592351,5.940476830765509,0.3675928257975927,0.3675928257975937,-0.6574200601115447
19820,Detroit,6000,0.47631774900083856,7.031207623654743,0.43546731291595436,0.43546731291595375,-0.7683966811684282
19820,Detroit,7000,0.5345202264202944,8.329885102304406,0.4931480160555729,0.493148016055574,-0.8942039280394829
19820,Detroit,8000,0.532028721658112,8.80059442514607,0.5436280786486161,0.5436280786486143,-0.938142349813555
19820,Detroit,9000,0.5696176473812561,9.68327191383558,0.571461798573975,0.5714617985739744,-1.020870711060532
19820,Detroit,10000,0.5783529266836264,9.948980037096609,0.6274132615707598,0.6274132615707603,-1.044787716587748
19820,Detroit,11000,0.589109104250392,11.480685305899886,0.6041739675959835,0.6041739675959826,-1.1733189246438194
19820,Detroit,12000,0.6267997768794689,11.315549141360028,0.6931258682559436,0.6931258682559485,-1.1722364797898719
19820,Detroit,13000,0.6367521197819501,12.012069472759553,0.7435948265680546,0.7435948265680526,-1.2397291684322234
19820,Detroit,14000,0.6833002095794488,13.730531657108953,0.801034676426323,0.8010346764263221,-1.4042152141465463
19820,Detroit,15000,0.6170687235820858,12.66646490644006,0.7520203669166458,0.752020366916647,-1.286440073299977
19820,Detroit,16000,0.641634723018427,12.992282557395438,0.818433437264365,0.8184334372643645,-1.322331126964615
19820,Detroit,17000,0.641634723018427,12.992282557395438,0.818433437264365,0.8184334372643645,-1.322331126964615
19820,Detroit,18000,0.649935466241548,13.982019679266578,0.8094560675119676,0.8094560675119677,-1.4031315537424354
19820,Detroit,19000,0.6156376152364146,14.247516734351096,0.7651920301122263,0.7651920301122276,-1.4109186905542501
19820,Detroit,20000,0.6156376152364146,14.247516734351096,0.7651920301122263,0.7651920301122276,-1.4109186905542501
14460,Boston,1000,0.09608304225009168,0.30503367024253203,0.0255238381566374,0.025523838156637363,-0.040105927690728016
14460,Boston,2000,0.21252217997738787,0.9869003944141352,0.07034678172222565,0.07034678172222598,-0.12251425956229878
14460,Boston,3000,0.2792340652872297,1.6965682299913607,0.11179784378134217,0.11179784378134214,-0.2029019290204634
14460,Boston,4000,0.31401735316062307,2.3157892627503514,0.14968955123622618,0.14968955123622626,-0.2702564702380212
14460,Boston,5000,0.346091795415464,2.9058596305906894,0.1815826719556571,0.18158267195565692,-0.33246952164707716
14460,Boston,6000,0.3801154561670733,3.499487944322653,0.21387264393770625,0.2138726439377055,-0.3931388891519604
14460,Boston,7000,0.4066072507302946,4.098415602258012,0.24137238046619733,0.24137238046619727,-0.45440321560548014
14460,Boston,8000,0.41899813377365736,4.430462750721975,0.26616541180957487,0.26616541180957426,-0.4871364593527659
14460,Boston,9000,0.43414912746802325,4.93115013025818,0.2847839795139855,0.28478397951398526,-0.5347686179694595
14460,Boston,10000,0.43860055626628625,5.327025369826106,0.306653101929115,0.30665310192911505,-0.5705847464600984
14460,Boston,11000,0.4652957235823941,5.772254758838839,0.337305713610865,0.3373057136108652,-0.6162623683380309
14460,Boston,12000,0.46722556521785163,6.102902479479039,0.34721012928019196,0.3472101292801928,-0.6450004368930531
14460,Boston,13000,0.47841552993588177,6.336861554651359,0.3704431288204581,0.3704431288204582,-0.6657386663705529
14460,Boston,14000,0.48942488812044016,6.784252939390458,0.38215709108653984,0.38215709108654056,-0.7087611172693308
14460,Boston,15000,0.5073535885339766,7.084489383627203,0.392399921859341,0.3923999218593416,-0.7362594210995084
14460,Boston,16000,0.4958058531033044,7.331329134211325,0.39553321431238164,0.39553321431238025,-0.7550397533107647
14460,Boston,17000,0.4883039624685678,7.452195860971487,0.3901375632600398,0.3901375632600397,-0.7603307236360493
14460,Boston,18000,0.5267415752252643,8.03361263360511,0.44041530048884775,0.4404153004888469,-0.8218209952318264
14460,Boston,19000,0.5352604236235792,8.44985375939816,0.43699000144543076,0.43699000144543165,-0.8548395466256402
14460,Boston,20000,0.5191895380226887,8.940572431224329,0.42808710959753643,0.42808710959753776,-0.8939192234677636
40140,Riverside,1000,0.06614594803452467,0.36746903374180073,0.024663359504525827,0.024663359504525858,-0.04278701654262266
40140,Riverside,2000,0.15700821988223668,1.1103817297568574,0.06626911406201282,0.06626911406201262,-0.12484633844951244
40140,Riverside,3000,0.24319202358403424,2.172404153642662,0.10779494847714426,0.10779494847714464,-0.2341161049836951
40140,Riverside,4000,0.2874980049882866,2.980728612664355,0.14849565578143495,0.14849565578143475,-0.3173327943770434
40140,Riverside,5000,0.3451021629381664,3.9437778742768534,0.19090518161621456,0.1909051816162138,-0.4128937974391772
40140,Riverside,6000,0.36972813244186653,4.677818657271232,0.2250221665464272,0.22502216654642712,-0.48355738553549915
40140,Riverside,7000,0.38126622425775003,5.291316685959864,0.25715708331260123,0.25715708331260145,-0.5400861475389587
40140,Riverside,8000,0.41404146884135185,5.803168737295893,0.28727667288597386,0.28727667288597386,-0.5895105123542341
40140,Riverside,9000,0.4394021603484064,6.5310709650812155,0.320650749379629,0.32065074937962906,-0.6572929573867665
40140,Riverside,10000,0.4632234151304617,7.000764572582478,0.355628599979049,0.3556285999790486,-0.7054297787821339
40140,Riverside,11000,0.45878848298442554,7.056093197294475,0.42813851064721653,0.42813851064721886,-0.7188828563281995
40140,Riverside,12000,0.45036975624136044,7.395294948931053,0.4229482952608155,0.422948295260816,-0.7421958702909399
40140,Riverside,13000,0.48090999107164767,8.168523984822688,0.4374464672007959,0.43744646720079555,-0.8131791884930107
40140,Riverside,14000,0.4626203675336459,8.209484995000507,0.44823061293053423,0.4482306129305338,-0.8095001093962753
40140,Riverside,15000,0.46554572150341145,8.134319397976105,0.48768647224282713,0.4876864722428265,-0.8099213636467
40140,Riverside,16000,0.4579615936330246,7.727740105927184,0.5234576449397532,0.5234576449397542,-0.7799513328188531
40140,Riverside,17000,0.4710249099310243,7.761379490000598,0.5785152475145631,0.5785152475145625,-0.7894868231043156
40140,Riverside,18000,0.49807072981763145,8.477666146544104,0.6157129441216798,0.6157129441216799,-0.8574953998698103
40140,Riverside,19000,0.45400999722284396,8.707401729662681,0.5432110559066885,0.543211055906688,-0.85905473346466
40140,Riverside,20000,0.5061581997594051,9.113654892063085,0.6500178246294033,0.6500178246294033,-0.9156257933693709
41860,SanFrancisco,1000,0.24498956549918716,0.13810248744044057,0.10597529102661625,0.10597529102661632,-0.05895952466682269
41860,SanFrancisco,2000,0.2970802623490374,0.520735062121096,0.19201033393501013,0.19201033393501013,-0.12269184949556738
41860,SanFrancisco,3000,0.2979132540228282,1.1061524111072498,0.22559467988882315,0.225594679888823,-0.18319522838259333
41860,SanFrancisco,4000,0.32085443215977993,1.6611620766453181,0.26757388714914815,0.26757388714914765,-0.24264086434103674
41860,SanFrancisco,5000,0.34505224513041155,2.5656066105661233,0.28813329624252626,0.28813329624252604,-0.3304241233967615
41860,SanFrancisco,6000,0.3445391436681573,3.076012046488826,0.29986490674734173,0.29986490674734184,-0.37462314911470107
41860,SanFrancisco,7000,0.38098064763401984,3.594572052842307,0.3493303692592177,0.3493303692592171,-0.43283121601854885
41860,SanFrancisco,8000,0.4025323527982023,4.127734983424242,0.3871023349636748,0.38710233496367447,-0.4891863482098078
41860,SanFrancisco,9000,0.38175069474137047,4.79671590512207,0.3636690521399581,0.3636690521399585,-0.5364212940445808
41860,SanFrancisco,10000,0.42121344345492606,5.180176765487523,0.40545282692265694,0.4054528269226571,-0.582530538496965
41860,SanFrancisco,11000,0.3959994939382584,4.905822666374089,0.4255727680429617,0.4255727680429619,-0.5539920760033675
41860,SanFrancisco,12000,0.43224309009555184,6.061053925287478,0.44617094582568784,0.44617094582568767,-0.6684453884702372
41860,SanFrancisco,13000,0.4298667444579237,5.918906483816943,0.4560148998863237,0.456014899886324,-0.6519393984367583
41860,SanFrancisco,14000,0.45604165626556925,6.294040713691727,0.5235661748423084,0.5235661748423083,-0.6924893435156988
41860,SanFrancisco,15000,0.455303037124683,6.725175276783946,0.489113674616744,0.48911367461674343,-0.714970952980836
41860,SanFrancisco,16000,0.47991266919116127,7.216836538210767,0.5083735201206517,0.5083735201206511,-0.772817630643266
41860,SanFrancisco,17000,0.47991266919116127,7.216836538210767,0.5083735201206517,0.5083735201206511,-0.772817630643266
41860,SanFrancisco,18000,0.4335330631394717,6.8492019548098,0.5109731884139511,0.5109731884139493,-0.7266606511739439
41860,SanFrancisco,19000,0.5208551982044962,8.082741885409135,0.5601698137680551,0.5601698137680549,-0.8553375374780081
41860,SanFrancisco,20000,0.5208551982044962,8.082741885409135,0.5601698137680551,0.5601698137680549,-0.8553375374780081
38060,Phoenix,1000,0.10393055510341853,0.2330329989417424,0.039832474613967175,0.03983247461396715,-0.036038424295766945
38060,Phoenix,2000,0.14808076637949086,0.651410933266697,0.07095273694172276,0.0709527369417228,-0.08540343394673562
38060,Phoenix,3000,0.19678856996794813,1.3376456669391057,0.09816546806180301,0.09816546806180301,-0.15843686453262307
38060,Phoenix,4000,0.25099135734188494,2.0861913642778442,0.13332975500915528,0.1333297550091556,-0.2376124638878915
38060,Phoenix,5000,0.2924000022829919,2.834801337726488,0.18290395201547976,0.18290395201547976,-0.3174572420661459
38060,Phoenix,6000,0.3282870929409446,3.6236581999156177,0.21372214640573295,0.2137221464057331,-0.39672023782234556
38060,Phoenix,7000,0.4042691682077688,4.797975670307319,0.24652227041560892,0.24652227041560898,-0.5107885552988292
38060,Phoenix,8000,0.4339763767744298,5.589771532441964,0.29050047620867253,0.29050047620867286,-0.5906196667868278
38060,Phoenix,9000,0.45220771570044216,6.255333295301492,0.32241527106230333,0.322415271062303,-0.655967241270442
38060,Phoenix,10000,0.5040045862408395,7.369482081982717,0.37507433679281765,0.37507433679281726,-0.765576700763825
38060,Phoenix,11000,0.49721029752496815,7.8319784345138475,0.3947178073520269,0.3947178073520272,-0.8048741274051351
38060,Phoenix,12000,0.4815165180641835,7.909636822815964,0.394687233952949,0.3946872339529488,-0.8049183661715773
38060,Phoenix,13000,0.5190735523787573,8.468561194173237,0.44913355222890916,0.44913355222890927,-0.867817474312664
38060,Phoenix,14000,0.5287606388202191,8.648495976738692,0.4629038648170859,0.46290386481708595,-0.8776507425151188
38060,Phoenix,15000,0.5108831223917729,8.483001984441785,0.5469741231169547,0.5469741231169535,-0.8778383999814902
38060,Phoenix,16000,0.5056057970341674,8.197294802011974,0.5375906134799038,0.5375906134799031,-0.8424258170825549
38060,Phoenix,17000,0.5531133367152834,9.579868795286155,0.5709297899467218,0.570929789946722,-0.9753078538514741
38060,Phoenix,18000,0.5448555959963846,9.643836575712339,0.5362609515392296,0.5362609515392297,-0.9672032150230493
38060,Phoenix,19000,0.5449247791219599,9.489859140255211,0.6294115039182229,0.6294115039182229,-0.9684344567194931
38060,Phoenix,20000,0.5608430727673233,9.88833843993859,0.6010545414846006,0.6010545414846009,-0.992628165539594
33460,Minneapolis,1000,0.12657437896105017,0.27105454818756364,0.04965123371408133,0.04965123371408136,-0.040883664718224556
33460,Minneapolis,2000,0.1935578023824861,0.9242872682518056,0.09533466044913558,0.09533466044913567,-0.11467454981207552
33460,Minneapolis,3000,0.26255182332787186,1.8885987166853755,0.1340971135594687,0.13409711355946874,-0.21579028823200097
33460,Minneapolis,4000,0.31413633889446846,2.7938903466587792,0.1834094226205297,0.18340942262053012,-0.3100297032127737
