;geoid;cbsacode;short_name
20457;14000US06065043308;40140.0;Riverside
20458;14000US06065043309;40140.0;Riverside
20459;14000US06065043310;40140.0;Riverside
20460;14000US06065043311;40140.0;Riverside
20461;14000US06065043312;40140.0;Riverside
20462;14000US06065043313;40140.0;Riverside
20463;14000US06065043314;40140.0;Riverside
20464;14000US06065940100;40140.0;Riverside
20465;14000US06065940400;40140.0;Riverside
20466;14000US06065940500;40140.0;Riverside
20467;14000US06065940600;40140.0;Riverside
20468;14000US06065940700;40140.0;Riverside
20469;14000US06065940800;40140.0;Riverside
20470;14000US06065940900;40140.0;Riverside
20471;14000US06065941000;40140.0;Riverside
20472;14000US06065941100;40140.0;Riverside
20473;14000US06065941200;40140.0;Riverside
20474;14000US06065941300;40140.0;Riverside
20475;14000US06065941400;40140.0;Riverside
20476;14000US06065941500;40140.0;Riverside
20477;14000US06065043315;40140.0;Riverside
20478;14000US06065043316;40140.0;Riverside
20479;14000US06065043317;40140.0;Riverside
20480;14000US06065043401;40140.0;Riverside
20481;14000US06065043403;40140.0;Riverside
20482;14000US06065043404;40140.0;Riverside
20483;14000US06065043405;40140.0;Riverside
20484;14000US06065043503;40140.0;Riverside
20485;14000US06065043504;40140.0;Riverside
20486;14000US06065043505;40140.0;Riverside
20487;14000US06065043506;40140.0;Riverside
20488;14000US06065043507;40140.0;Riverside
20489;14000US06065043508;40140.0;Riverside
20490;14000US06065043509;40140.0;Riverside
20491;14000US06065043512;40140.0;Riverside
20492;14000US06065043513;40140.0;Riverside
20493;14000US06065043517;40140.0;Riverside
20494;14000US06065043601;40140.0;Riverside
20495;14000US06065043602;40140.0;Riverside
20496;14000US06065043701;40140.0;Riverside
20497;14000US06065043702;40140.0;Riverside
20498;14000US06065043703;40140.0;Riverside
20499;14000US06065043802;40140.0;Riverside
20500;14000US06065043807;40140.0;Riverside
20501;14000US06065043809;40140.0;Riverside
20502;14000US06065043810;40140.0;Riverside
20503;14000US06065043811;40140.0;Riverside
20504;14000US06065043812;40140.0;Riverside
20505;14000US06065043813;40140.0;Riverside
20506;14000US06065043814;40140.0;Riverside
20507;14000US06065043818;40140.0;Riverside
20508;14000US06065043820;40140.0;Riverside
20509;14000US06065043821;40140.0;Riverside
20510;14000US06065043822;40140.0;Riverside
20511;14000US06065043823;40140.0;Riverside
20512;14000US06065043900;40140.0;Riverside
20513;14000US06065044000;40140.0;Riverside
20514;14000US06065044101;40140.0;Riverside
20515;14000US06065044102;40140.0;Riverside
20516;14000US06065044103;40140.0;Riverside
20517;14000US06065044104;40140.0;Riverside
20518;14000US06065044200;40140.0;Riverside
20519;14000US06065044300;40140.0;Riverside
20520;14000US06065044402;40140.0;Riverside
20521;14000US06065044403;40140.0;Riverside
20522;14000US06065044404;40140.0;Riverside
20523;14000US06065044405;40140.0;Riverside
20524;14000US06065044505;40140.0;Riverside
20525;14000US06065044507;40140.0;Riverside
20526;14000US06065044509;40140.0;Riverside
20527;14000US06065044510;40140.0;Riverside
20528;14000US06065044515;40140.0;Riverside
20529;14000US06065044516;40140.0;Riverside
20530;14000US06065044517;40140.0;Riverside
20531;14000US06065044518;40140.0;Riverside
20532;14000US06065044520;40140.0;Riverside
20533;14000US06065044521;40140.0;Riverside
20534;14000US06065044522;40140.0;Riverside
20535;14000US06065044602;40140.0;Riverside
20536;14000US06065044604;40140.0;Riverside
20537;14000US06065044605;40140.0;Riverside
20538;14000US06065044606;40140.0;Riverside
20539;14000US06065044701;40140.0;Riverside
20540;14000US06065044702;40140.0;Riverside
20541;14000US06065044804;40140.0;Riverside
20542;14000US06065044805;40140.0;Riverside
20543;14000US06065044806;40140.0;Riverside
20544;14000US06065044807;40140.0;Riverside
20545;14000US06065044904;40140.0;Riverside
20546;14000US06065044907;40140.0;Riverside
20547;14000US06065044911;40140.0;Riverside
20548;14000US06065044915;40140.0;Riverside
20549;14000US06065044916;40140.0;Riverside
20550;14000US06065044917;40140.0;Riverside
20551;14000US06065044918;40140.0;Riverside
20552;14000US06065044919;40140.0;Riverside
20553;14000US06065044921;40140.0;Riverside
20554;14000US06065044922;40140.0;Riverside
20555;14000US06065044923;40140.0;Riverside
20556;14000US06065044924;40140.0;Riverside
20557;14000US06065044925;40140.0;Riverside
20558;14000US06065044926;40140.0;Riverside
20559;14000US06065044927;40140.0;Riverside
20560;14000US06065044928;40140.0;Riverside
20561;14000US06065044929;40140.0;Riverside
20562;14000US06065044930;40140.0;Riverside
20563;14000US06065044931;40140.0;Riverside
20564;14000US06065044932;40140.0;Riverside
20565;14000US06065045000;40140.0;Riverside
20566;14000US06065045103;40140.0;Riverside
20567;14000US06065045108;40140.0;Riverside
20568;14000US06065045109;40140.0;Riverside
20569;14000US06065045110;40140.0;Riverside
20570;14000US06065045114;40140.0;Riverside
20571;14000US06065045115;40140.0;Riverside
20572;14000US06065045116;40140.0;Riverside
20573;14000US06065045117;40140.0;Riverside
20574;14000US06065045118;40140.0;Riverside
20575;14000US06065045119;40140.0;Riverside
20576;14000US06065045120;40140.0;Riverside
20577;14000US06065045121;40140.0;Riverside
20578;14000US06065045122;40140.0;Riverside
20579;14000US06065045123;40140.0;Riverside
20580;14000US06065045124;40140.0;Riverside
20581;14000US06065045125;40140.0;Riverside
20582;14000US06065045207;40140.0;Riverside
20583;14000US06065045209;40140.0;Riverside
20584;14000US06065045212;40140.0;Riverside
20585;14000US06065045213;40140.0;Riverside
20586;14000US06065045214;40140.0;Riverside
20587;14000US06065045215;40140.0;Riverside
20588;14000US06065045216;40140.0;Riverside
20589;14000US06065045217;40140.0;Riverside
20590;14000US06065045222;40140.0;Riverside
20591;14000US06065045224;40140.0;Riverside
20592;14000US06065045226;40140.0;Riverside
20593;14000US06065045228;40140.0;Riverside
20594;14000US06065045233;40140.0;Riverside
20595;14000US06065045302;40140.0;Riverside
20596;14000US06065045303;40140.0;Riverside
20597;14000US06065045304;40140.0;Riverside
20598;14000US06065045501;40140.0;Riverside
20599;14000US06065045502;40140.0;Riverside
20600;14000US06065045604;40140.0;Riverside
20601;14000US06065045605;40140.0;Riverside
20602;14000US06065045606;40140.0;Riverside
20603;14000US06065045608;40140.0;Riverside
20604;14000US06065045609;40140.0;Riverside
20605;14000US06065045703;40140.0;Riverside
20606;14000US06065045704;40140.0;Riverside
20607;14000US06065045705;40140.0;Riverside
20608;14000US06065045706;40140.0;Riverside
20609;14000US06065045707;40140.0;Riverside
20610;14000US06065045900;40140.0;Riverside
20611;14000US06065046101;40140.0;Riverside
20612;14000US06065046102;40140.0;Riverside
20613;14000US06065046103;40140.0;Riverside
20614;14000US06065046200;40140.0;Riverside
20615;14000US06065046401;40140.0;Riverside
20616;14000US06065046402;40140.0;Riverside
20617;14000US06065046403;40140.0;Riverside
20618;14000US06065046404;40140.0;Riverside
20619;14000US06065046405;40140.0;Riverside
20620;14000US06065046500;40140.0;Riverside
20621;14000US06065046601;40140.0;Riverside
20622;14000US06065046602;40140.0;Riverside
20623;14000US06065046700;40140.0;Riverside
20624;14000US06065046800;40140.0;Riverside
20625;14000US06065046900;40140.0;Riverside
20626;14000US06065047000;40140.0;Riverside
20627;14000US06065047201;40140.0;Riverside
20628;14000US06065047202;40140.0;Riverside
20629;14000US06065047900;40140.0;Riverside
20630;14000US06065048100;40140.0;Riverside
20631;14000US06065048200;40140.0;Riverside
20632;14000US06065048300;40140.0;Riverside
20633;14000US06065048700;40140.0;Riverside
20634;14000US06065048800;40140.0;Riverside
20635;14000US06065048901;40140.0;Riverside
20636;14000US06065048902;40140.0;Riverside
20637;14000US06065049000;40140.0;Riverside
20638;14000US06065049100;40140.0;Riverside
20639;14000US06065049400;40140.0;Riverside
20640;14000US06065049500;40140.0;Riverside
20641;14000US06065049600;40140.0;Riverside
20642;14000US06065049700;40140.0;Riverside
20643;14000US06065049800;40140.0;Riverside
20644;14000US06065050300;40140.0;Riverside
20645;14000US06065050400;40140.0;Riverside
20646;14000US06065050500;40140.0;Riverside
20647;14000US06065050600;40140.0;Riverside
20648;14000US06065050700;40140.0;Riverside
20649;14000US06065050900;40140.0;Riverside
20650;14000US06065051100;40140.0;Riverside
20651;14000US06065051200;40140.0;Riverside
20652;14000US06065051300;40140.0;Riverside
20653;14000US06065051400;40140.0;Riverside
20654;14000US06065030101;40140.0;Riverside
20655;14000US06065030103;40140.0;Riverside
20656;14000US06065030104;40140.0;Riverside
20657;14000US06065030200;40140.0;Riverside
20658;14000US06065030300;40140.0;Riverside
20659;14000US06065030400;40140.0;Riverside
20660;14000US06065030501;40140.0;Riverside
20661;14000US06065030502;40140.0;Riverside
20662;14000US06065030503;40140.0;Riverside
20663;14000US06065030601;40140.0;Riverside
20664;14000US06065030602;40140.0;Riverside
20665;14000US06065030603;40140.0;Riverside
20666;14000US06065030700;40140.0;Riverside
20667;14000US06065030800;40140.0;Riverside
20668;14000US06065030900;40140.0;Riverside
20669;14000US06065031001;40140.0;Riverside
20670;14000US06065031002;40140.0;Riverside
20671;14000US06065031100;40140.0;Riverside
20672;14000US06065031200;40140.0;Riverside
20673;14000US06065031300;40140.0;Riverside
20674;14000US06065031401;40140.0;Riverside
20675;14000US06065031402;40140.0;Riverside
20676;14000US06065031501;40140.0;Riverside
20677;14000US06065031502;40140.0;Riverside
20678;14000US06065031601;40140.0;Riverside
20679;14000US06065031602;40140.0;Riverside
20680;14000US06065031701;40140.0;Riverside
20681;14000US06065031702;40140.0;Riverside
20682;14000US06065031703;40140.0;Riverside
20683;14000US06065031704;40140.0;Riverside
20684;14000US06065040101;40140.0;Riverside
20685;14000US06065040102;40140.0;Riverside
20686;14000US06065040201;40140.0;Riverside
20687;14000US06065040202;40140.0;Riverside
20688;14000US06065040203;40140.0;Riverside
20689;14000US06065040204;40140.0;Riverside
20690;14000US06065040301;40140.0;Riverside
20691;14000US06065040302;40140.0;Riverside
20692;14000US06065040303;40140.0;Riverside
20693;14000US06065040402;40140.0;Riverside
20694;14000US06065040403;40140.0;Riverside
20695;14000US06065040404;40140.0;Riverside
20696;14000US06065040405;40140.0;Riverside
20697;14000US06065040501;40140.0;Riverside
20698;14000US06065040502;40140.0;Riverside
20699;14000US06065040503;40140.0;Riverside
20700;14000US06065040603;40140.0;Riverside
20701;14000US06065040604;40140.0;Riverside
20702;14000US06065040605;40140.0;Riverside
20703;14000US06065040606;40140.0;Riverside
20704;14000US06065040607;40140.0;Riverside
20705;14000US06065040609;40140.0;Riverside
20706;14000US06065040611;40140.0;Riverside
20707;14000US06065040613;40140.0;Riverside
20708;14000US06065040615;40140.0;Riverside
20709;14000US06065040616;40140.0;Riverside
20710;14000US06065040701;40140.0;Riverside
20711;14000US06065040702;40140.0;Riverside
20712;14000US06065040703;40140.0;Riverside
20713;14000US06065040806;40140.0;Riverside
20714;14000US06065040807;40140.0;Riverside
20715;14000US06065040808;40140.0;Riverside
20716;14000US06065040809;40140.0;Riverside
20717;14000US06065040812;40140.0;Riverside
20718;14000US06065040813;40140.0;Riverside
20719;14000US06065040814;40140.0;Riverside
20720;14000US06065040815;40140.0;Riverside
20721;14000US06065040816;40140.0;Riverside
20722;14000US06065040821;40140.0;Riverside
20723;14000US06065040901;40140.0;Riverside
20724;14000US06065040902;40140.0;Riverside
20725;14000US06065040903;40140.0;Riverside
20726;14000US06065040904;40140.0;Riverside
20727;14000US06065041001;40140.0;Riverside
20728;14000US06065041002;40140.0;Riverside
20729;14000US06065041003;40140.0;Riverside
20730;14000US06065041004;40140.0;Riverside
20731;14000US06065041101;40140.0;Riverside
20732;14000US06065041102;40140.0;Riverside
20733;14000US06065041201;40140.0;Riverside
20734;14000US06065041202;40140.0;Riverside
20735;14000US06065041203;40140.0;Riverside
20736;14000US06065041301;40140.0;Riverside
20737;14000US06065041302;40140.0;Riverside
20738;14000US06065041403;40140.0;Riverside
20739;14000US06071000205;40140.0;Riverside
20740;14000US06071000207;40140.0;Riverside
20741;14000US06071000208;40140.0;Riverside
20742;14000US06071000301;40140.0;Riverside
20743;14000US06071000303;40140.0;Riverside
20744;14000US06071000304;40140.0;Riverside
20745;14000US06071000401;40140.0;Riverside
20746;14000US06071000403;40140.0;Riverside
20747;14000US06071000404;40140.0;Riverside
20748;14000US06071000501;40140.0;Riverside
20749;14000US06071000503;40140.0;Riverside
20750;14000US06071000504;40140.0;Riverside
20751;14000US06071000603;40140.0;Riverside
20752;14000US06071000604;40140.0;Riverside
20753;14000US06071000605;40140.0;Riverside
20754;14000US06071000606;40140.0;Riverside
20755;14000US06071000804;40140.0;Riverside
20756;14000US06071000808;40140.0;Riverside
20757;14000US06071000812;40140.0;Riverside
20758;14000US06071000813;40140.0;Riverside
20759;14000US06071000814;40140.0;Riverside
20760;14000US06071000815;40140.0;Riverside
20761;14000US06071000816;40140.0;Riverside
20762;14000US06071000817;40140.0;Riverside
20763;14000US06071000818;40140.0;Riverside
20764;14000US06071000819;40140.0;Riverside
20765;14000US06071000820;40140.0;Riverside
20766;14000US06071000821;40140.0;Riverside
20767;14000US06071000823;40140.0;Riverside
20768;14000US06071000824;40140.0;Riverside
20769;14000US06071000825;40140.0;Riverside
20770;14000US06071000826;40140.0;Riverside
20771;14000US06071000901;40140.0;Riverside
20772;14000US06071000903;40140.0;Riverside
20773;14000US06071000904;40140.0;Riverside
20774;14000US06071001001;40140.0;Riverside
20775;14000US06071001002;40140.0;Riverside
20776;14000US06071001101;40140.0;Riverside
20777;14000US06071001103;40140.0;Riverside
20778;14000US06071001104;40140.0;Riverside
20779;14000US06071001200;40140.0;Riverside
20780;14000US06071001305;40140.0;Riverside
20781;14000US06071001307;40140.0;Riverside
20782;14000US06071001308;40140.0;Riverside
20783;14000US06071001309;40140.0;Riverside
20784;14000US06071001310;40140.0;Riverside
20785;14000US06071001311;40140.0;Riverside
20786;14000US06071001312;40140.0;Riverside
20787;14000US06071001400;40140.0;Riverside
20788;14000US06071001501;40140.0;Riverside
20789;14000US06071001503;40140.0;Riverside
20790;14000US06071001504;40140.0;Riverside
20791;14000US06071001600;40140.0;Riverside
20792;14000US06071001702;40140.0;Riverside
20793;14000US06071001703;40140.0;Riverside
20794;14000US06071001704;40140.0;Riverside
20795;14000US06071001706;40140.0;Riverside
20796;14000US06071001707;40140.0;Riverside
20797;14000US06071001803;40140.0;Riverside
20798;14000US06071001804;40140.0;Riverside
20799;14000US06071001806;40140.0;Riverside
20800;14000US06071001808;40140.0;Riverside
20801;14000US06071001809;40140.0;Riverside
20802;14000US06071001810;40140.0;Riverside
20803;14000US06071001812;40140.0;Riverside
20804;14000US06071001813;40140.0;Riverside
20805;14000US06071001901;40140.0;Riverside
20806;14000US06071001903;40140.0;Riverside
20807;14000US06071001905;40140.0;Riverside
20808;14000US06071001906;40140.0;Riverside
20809;14000US06071002010;40140.0;Riverside
20810;14000US06071002011;40140.0;Riverside
20811;14000US06071002013;40140.0;Riverside
20812;14000US06071002014;40140.0;Riverside
20813;14000US06071002015;40140.0;Riverside
20814;14000US06071002016;40140.0;Riverside
20815;14000US06071002017;40140.0;Riverside
20816;14000US06071002018;40140.0;Riverside
20817;14000US06071002019;40140.0;Riverside
20818;14000US06071002021;40140.0;Riverside
20819;14000US06071002022;40140.0;Riverside
20820;14000US06071002023;40140.0;Riverside
20821;14000US06071002025;40140.0;Riverside
20822;14000US06071002027;40140.0;Riverside
20823;14000US06071002028;40140.0;Riverside
20824;14000US06071002029;40140.0;Riverside
20825;14000US06071002031;40140.0;Riverside
20826;14000US06071002033;40140.0;Riverside
20827;14000US06071002034;40140.0;Riverside
20828;14000US06071002035;40140.0;Riverside
20829;14000US06071002036;40140.0;Riverside
20830;14000US06071002037;40140.0;Riverside
20831;14000US06071002038;40140.0;Riverside
20832;14000US06071002101;40140.0;Riverside
20833;14000US06071002103;40140.0;Riverside
20834;14000US06071002105;40140.0;Riverside
20835;14000US06071002107;40140.0;Riverside
20836;14000US06071002109;40140.0;Riverside
20837;14000US06071002110;40140.0;Riverside
20838;14000US06071002204;40140.0;Riverside
20839;14000US06071002206;40140.0;Riverside
20840;14000US06071002207;40140.0;Riverside
20841;14000US06071002301;40140.0;Riverside
20842;14000US06071002304;40140.0;Riverside
20843;14000US06071002305;40140.0;Riverside
20844;14000US06071002306;40140.0;Riverside
20845;14000US06071002307;40140.0;Riverside
20846;14000US06071002401;40140.0;Riverside
20847;14000US06071002402;40140.0;Riverside
20848;14000US06071002501;40140.0;Riverside
20849;14000US06071002502;40140.0;Riverside
20850;14000US06071002601;40140.0;Riverside
20851;14000US06071002602;40140.0;Riverside
20852;14000US06071002604;40140.0;Riverside
20853;14000US06071002606;40140.0;Riverside
20854;14000US06071002607;40140.0;Riverside
20855;14000US06071002703;40140.0;Riverside
20856;14000US06071002704;40140.0;Riverside
20857;14000US06071002705;40140.0;Riverside
20858;14000US06071002706;40140.0;Riverside
20859;14000US06071002801;40140.0;Riverside
20860;14000US06071002803;40140.0;Riverside
20861;14000US06071002804;40140.0;Riverside
20862;14000US06071002901;40140.0;Riverside
20863;14000US06071002902;40140.0;Riverside
20864;14000US06071003000;40140.0;Riverside
20865;14000US06071003101;40140.0;Riverside
20866;14000US06071003102;40140.0;Riverside
20867;14000US06071003200;40140.0;Riverside
20868;14000US06071003301;40140.0;Riverside
20869;14000US06071003302;40140.0;Riverside
20870;14000US06071003401;40140.0;Riverside
20871;14000US06071003403;40140.0;Riverside
20872;14000US06071003404;40140.0;Riverside
20873;14000US06071003405;40140.0;Riverside
20874;14000US06071003503;40140.0;Riverside
20875;14000US06071003505;40140.0;Riverside
20876;14000US06071003506;40140.0;Riverside
20877;14000US06071003507;40140.0;Riverside
20878;14000US06071003509;40140.0;Riverside
20879;14000US06071003510;40140.0;Riverside
20880;14000US06071003603;40140.0;Riverside
20881;14000US06071003605;40140.0;Riverside
20882;14000US06071003606;40140.0;Riverside
20883;14000US06071003607;40140.0;Riverside
20884;14000US06071003609;40140.0;Riverside
20885;14000US06071003611;40140.0;Riverside
20886;14000US06071003612;40140.0;Riverside
20887;14000US06071003700;40140.0;Riverside
20888;14000US06071003801;40140.0;Riverside
20889;14000US06071003803;40140.0;Riverside
20890;14000US06071003804;40140.0;Riverside
20891;14000US06071003900;40140.0;Riverside
20892;14000US06071004001;40140.0;Riverside
20893;14000US06071004003;40140.0;Riverside
20894;14000US06071004004;40140.0;Riverside
20895;14000US06071004101;40140.0;Riverside
20896;14000US06071004103;40140.0;Riverside
20897;14000US06071004104;40140.0;Riverside
20898;14000US06071004201;40140.0;Riverside
20899;14000US06071004202;40140.0;Riverside
20900;14000US06071004301;40140.0;Riverside
20901;14000US06071004302;40140.0;Riverside
20902;14000US06071004401;40140.0;Riverside
20903;14000US06071004403;40140.0;Riverside
20904;14000US06071004404;40140.0;Riverside
20905;14000US06071004503;40140.0;Riverside
20906;14000US06071004504;40140.0;Riverside
20907;14000US06071004505;40140.0;Riverside
20908;14000US06071004507;40140.0;Riverside
20909;14000US06071004509;40140.0;Riverside
20910;14000US06071004510;40140.0;Riverside
20911;14000US06071004601;40140.0;Riverside
20912;14000US06071004603;40140.0;Riverside
20913;14000US06071012400;40140.0;Riverside
20914;14000US06071012500;40140.0;Riverside
20915;14000US06071012700;40140.0;Riverside
20916;14000US06071025000;40140.0;Riverside
20917;14000US06071025100;40140.0;Riverside
20918;14000US06071004604;40140.0;Riverside
20919;14000US06071004700;40140.0;Riverside
20920;14000US06071004800;40140.0;Riverside
20921;14000US06071004900;40140.0;Riverside
20922;14000US06071005100;40140.0;Riverside
20923;14000US06071005200;40140.0;Riverside
20924;14000US06071005300;40140.0;Riverside
20925;14000US06071005400;40140.0;Riverside
20926;14000US06071005500;40140.0;Riverside
20927;14000US06071005600;40140.0;Riverside
20928;14000US06071005701;40140.0;Riverside
20929;14000US06071005800;40140.0;Riverside
20930;14000US06071006100;40140.0;Riverside
20931;14000US06071006201;40140.0;Riverside
20932;14000US06071006203;40140.0;Riverside
20933;14000US06071006204;40140.0;Riverside
20934;14000US06071006301;40140.0;Riverside
20935;14000US06071006302;40140.0;Riverside
20936;14000US06071006401;40140.0;Riverside
20937;14000US06071006402;40140.0;Riverside
20938;14000US06071006500;40140.0;Riverside
20939;14000US06071006601;40140.0;Riverside
20940;14000US06071006603;40140.0;Riverside
20941;14000US06071006604;40140.0;Riverside
20942;14000US06071006700;40140.0;Riverside
20943;14000US06071007000;40140.0;Riverside
20944;14000US06071007104;40140.0;Riverside
20945;14000US06071007105;40140.0;Riverside
20946;14000US06071007106;40140.0;Riverside
20947;14000US06071007107;40140.0;Riverside
20948;14000US06071007108;40140.0;Riverside
20949;14000US06071007109;40140.0;Riverside
20950;14000US06071007110;40140.0;Riverside
20951;14000US06071007200;40140.0;Riverside
20952;14000US06071007302;40140.0;Riverside
20953;14000US06071007303;40140.0;Riverside
20954;14000US06071007305;40140.0;Riverside
20955;14000US06071007306;40140.0;Riverside
20956;14000US06071007403;40140.0;Riverside
20957;14000US06071007404;40140.0;Riverside
20958;14000US06071007407;40140.0;Riverside
20959;14000US06071007408;40140.0;Riverside
20960;14000US06071007409;40140.0;Riverside
20961;14000US06071007410;40140.0;Riverside
20962;14000US06071007601;40140.0;Riverside
20963;14000US06071007603;40140.0;Riverside
20964;14000US06071007604;40140.0;Riverside
20965;14000US06071007800;40140.0;Riverside
20966;14000US06071007901;40140.0;Riverside
20967;14000US06071007903;40140.0;Riverside
20968;14000US06071007904;40140.0;Riverside
20969;14000US06071008001;40140.0;Riverside
20970;14000US06071008002;40140.0;Riverside
20971;14000US06071008100;40140.0;Riverside
20972;14000US06071008200;40140.0;Riverside
20973;14000US06071008301;40140.0;Riverside
20974;14000US06071008302;40140.0;Riverside
20975;14000US06071008401;40140.0;Riverside
20976;14000US06071008402;40140.0;Riverside
20977;14000US06071008403;40140.0;Riverside
20978;14000US06071008404;40140.0;Riverside
20979;14000US06071008500;40140.0;Riverside
20980;14000US06071008601;40140.0;Riverside
20981;14000US06071008602;40140.0;Riverside
20982;14000US06071008703;40140.0;Riverside
20983;14000US06071008704;40140.0;Riverside
20984;14000US06071008705;40140.0;Riverside
20985;14000US06071008706;40140.0;Riverside
20986;14000US06071008708;40140.0;Riverside
20987;14000US06071008709;40140.0;Riverside
20988;14000US06071008710;40140.0;Riverside
20989;14000US06071008800;40140.0;Riverside
20990;14000US06071008901;40140.0;Riverside
20991;14000US06071009107;40140.0;Riverside
20992;14000US06071009108;40140.0;Riverside
20993;14000US06071009109;40140.0;Riverside
20994;14000US06071009110;40140.0;Riverside
20995;14000US06071009112;40140.0;Riverside
20996;14000US06071009114;40140.0;Riverside
20997;14000US06071009116;40140.0;Riverside
20998;14000US06071009117;40140.0;Riverside
20999;14000US06071009118;40140.0;Riverside
21000;14000US06071009119;40140.0;Riverside
21001;14000US06071009201;40140.0;Riverside
21002;14000US06071009202;40140.0;Riverside
21003;14000US06071009300;40140.0;Riverside
21004;14000US06071009400;40140.0;Riverside
21005;14000US06071009500;40140.0;Riverside
21006;14000US06071009707;40140.0;Riverside
21007;14000US06071009708;40140.0;Riverside
21008;14000US06071009709;40140.0;Riverside
21009;14000US06071009710;40140.0;Riverside
21010;14000US06071009711;40140.0;Riverside
21011;14000US06071009712;40140.0;Riverside
21012;14000US06071009713;40140.0;Riverside
21013;14000US06071009714;40140.0;Riverside
21014;14000US06071009715;40140.0;Riverside
21015;14000US06071009716;40140.0;Riverside
21016;14000US06071009717;40140.0;Riverside
21017;14000US06071009800;40140.0;Riverside
21018;14000US06071009904;40140.0;Riverside
21019;14000US06071009905;40140.0;Riverside
21020;14000US06071009906;40140.0;Riverside
21021;14000US06071009908;40140.0;Riverside
21022;14000US06071009910;40140.0;Riverside
21023;14000US06071009911;40140.0;Riverside
21024;14000US06071009912;40140.0;Riverside
21025;14000US06071009913;40140.0;Riverside
21026;14000US06071010004;40140.0;Riverside
21027;14000US06071010009;40140.0;Riverside
21028;14000US06071010010;40140.0;Riverside
21029;14000US06071010011;40140.0;Riverside
21030;14000US06071010012;40140.0;Riverside
21031;14000US06071010013;40140.0;Riverside
21032;14000US06071010014;40140.0;Riverside
21033;14000US06071010015;40140.0;Riverside
21034;14000US06071010016;40140.0;Riverside
21035;14000US06071010017;40140.0;Riverside
21036;14000US06071010018;40140.0;Riverside
21037;14000US06071010019;40140.0;Riverside
21038;14000US06071010020;40140.0;Riverside
21039;14000US06071010021;40140.0;Riverside
21040;14000US06071010022;40140.0;Riverside
21041;14000US06071010023;40140.0;Riverside
21042;14000US06071010024;40140.0;Riverside
21043;14000US06071010025;40140.0;Riverside
21044;14000US06071010026;40140.0;Riverside
21045;14000US06071010300;40140.0;Riverside
21046;14000US06071010402;40140.0;Riverside
21047;14000US06071010409;40140.0;Riverside
21048;14000US06071010410;40140.0;Riverside
21049;14000US06071010411;40140.0;Riverside
21050;14000US06071010412;40140.0;Riverside
21051;14000US06071010413;40140.0;Riverside
21052;14000US06071010415;40140.0;Riverside
21053;14000US06071010416;40140.0;Riverside
21054;14000US06071010417;40140.0;Riverside
21055;14000US06071010419;40140.0;Riverside
21056;14000US06071010420;40140.0;Riverside
21057;14000US06071010421;40140.0;Riverside
21058;14000US06071010422;40140.0;Riverside
21059;14000US06071010423;40140.0;Riverside
21060;14000US06071010700;40140.0;Riverside
21061;14000US06071010802;40140.0;Riverside
21062;14000US06071010803;40140.0;Riverside
21063;14000US06071010804;40140.0;Riverside
21064;14000US06071010901;40140.0;Riverside
21065;14000US06071010902;40140.0;Riverside
21066;14000US06071011001;40140.0;Riverside
21067;14000US06071011002;40140.0;Riverside
21068;14000US06071011101;40140.0;Riverside
21069;14000US06071011102;40140.0;Riverside
21070;14000US06071011203;40140.0;Riverside
21071;14000US06071011204;40140.0;Riverside
21072;14000US06071011205;40140.0;Riverside
21073;14000US06071011206;40140.0;Riverside
21074;14000US06071011300;40140.0;Riverside
21075;14000US06071011401;40140.0;Riverside
21076;14000US06071011403;40140.0;Riverside
21077;14000US06071011404;40140.0;Riverside
21078;14000US06071011500;40140.0;Riverside
21079;14000US06071011600;40140.0;Riverside
21080;14000US06071011700;40140.0;Riverside
21081;14000US06071011800;40140.0;Riverside
21082;14000US06071011900;40140.0;Riverside
21083;14000US06071012001;40140.0;Riverside
21084;14000US06071012002;40140.0;Riverside
21085;14000US06071012101;40140.0;Riverside
21086;14000US06071012103;40140.0;Riverside
21087;14000US06071012104;40140.0;Riverside
21088;14000US06071012200;40140.0;Riverside
21089;14000US06071012300;40140.0;Riverside
21090;14000US06071000103;40140.0;Riverside
21091;14000US06071000104;40140.0;Riverside
21092;14000US06071000105;40140.0;Riverside
21093;14000US06071000107;40140.0;Riverside
21094;14000US06071000108;40140.0;Riverside
21095;14000US06071000109;40140.0;Riverside
21096;14000US06071000111;40140.0;Riverside
21097;14000US06071000113;40140.0;Riverside
21098;14000US06071000115;40140.0;Riverside
21099;14000US06071000116;40140.0;Riverside
21100;14000US06071000117;40140.0;Riverside
21101;14000US06071000118;40140.0;Riverside
21102;14000US06071000201;40140.0;Riverside
21103;14000US06071000203;40140.0;Riverside
21104;14000US04013010101;38060.0;Phoenix
21105;14000US04013010102;38060.0;Phoenix
21106;14000US04013030401;38060.0;Phoenix
21107;14000US04013030402;38060.0;Phoenix
21108;14000US04013040502;38060.0;Phoenix
21109;14000US04013040506;38060.0;Phoenix
21110;14000US04013040507;38060.0;Phoenix
21111;14000US04013040512;38060.0;Phoenix
21112;14000US04013040514;38060.0;Phoenix
21113;14000US04013040515;38060.0;Phoenix
21114;14000US04013040516;38060.0;Phoenix
21115;14000US04013040517;38060.0;Phoenix
21116;14000US04013040518;38060.0;Phoenix
21117;14000US04013040519;38060.0;Phoenix
21118;14000US04013040520;38060.0;Phoenix
21119;14000US04013040521;38060.0;Phoenix
21120;14000US04013040522;38060.0;Phoenix
21121;14000US04013040523;38060.0;Phoenix
